Field1,VALUE,Count,Area
421,1,54.00000000000,46260.32991630000
421,2,52.00000000000,44546.98436390000
421,3,58.00000000000,49687.02102120000
421,4,51.00000000000,43690.31158770000
421,5,46.00000000000,39406.94770650000
421,6,43.00000000000,36836.92937780000
421,7,60.00000000000,51400.36657370000
421,8,70.00000000000,59967.09433600000
421,9,61.00000000000,52257.03934990000
421,10,78.00000000000,66820.47654580000
421,11,84.00000000000,71960.51320320000
421,12,101.00000000000,86523.95039910000
421,13,120.00000000000,102800.73314700000
421,14,119.00000000000,101944.06037100000
421,15,141.00000000000,120790.86144800000
421,16,192.00000000000,164481.17303600000
421,17,268.00000000000,229588.30402900000
421,18,348.00000000000,298122.12612700000
421,19,425.00000000000,364085.92989700000
421,20,563.00000000000,482306.77301700000
421,21,910.00000000000,779572.22636800000
421,22,1228.00000000000,1051994.16921000000
421,23,143.00000000000,122504.20700100000
421,24,7.00000000000,5996.70943360000
421,25,1.00000000000,856.67277622800
421,27,1.00000000000,856.67277622800
421,29,2.00000000000,1713.34555246000
421,30,1.00000000000,856.67277622800
421,32,1.00000000000,856.67277622800
421,33,2.00000000000,1713.34555246000
421,34,1.00000000000,856.67277622800
421,37,1.00000000000,856.67277622800
421,42,1.00000000000,856.67277622800
421,43,1.00000000000,856.67277622800
421,46,1.00000000000,856.67277622800
421,50,1.00000000000,856.67277622800
421,53,1.00000000000,856.67277622800
421,54,2.00000000000,1713.34555246000
421,60,1.00000000000,856.67277622800
421,66,1.00000000000,856.67277622800
421,68,2.00000000000,1713.34555246000
421,71,1.00000000000,856.67277622800
421,74,1.00000000000,856.67277622800
421,75,1.00000000000,856.67277622800
421,77,1.00000000000,856.67277622800
421,79,1.00000000000,856.67277622800
421,82,1.00000000000,856.67277622800
421,86,1.00000000000,856.67277622800
421,87,1.00000000000,856.67277622800
421,89,1.00000000000,856.67277622800
421,90,1.00000000000,856.67277622800
421,92,1.00000000000,856.67277622800
421,93,1.00000000000,856.67277622800
421,100,1.00000000000,856.67277622800
421,101,25.00000000000,21416.81940570000
424,0,4546.00000000000,3894434.44073000000
424,1,131.00000000000,112224.13368600000
424,2,77.00000000000,65963.80376960000
424,3,71.00000000000,60823.76711220000
424,4,47.00000000000,40263.62048270000
424,5,37.00000000000,31696.89272050000
424,6,34.00000000000,29126.87439180000
424,7,33.00000000000,28270.20161550000
424,8,19.00000000000,16276.78274830000
424,9,18.00000000000,15420.10997210000
424,10,17.00000000000,14563.43719590000
424,11,22.00000000000,18846.80107700000
424,12,30.00000000000,25700.18328690000
424,13,21.00000000000,17990.12830080000
424,14,27.00000000000,23130.16495820000
424,15,30.00000000000,25700.18328690000
424,16,24.00000000000,20560.14662950000
424,17,21.00000000000,17990.12830080000
424,18,32.00000000000,27413.52883930000
424,19,29.00000000000,24843.51051060000
424,20,31.00000000000,26556.85606310000
424,21,59.00000000000,50543.69379750000
424,22,63.00000000000,53970.38490240000
424,23,7.00000000000,5996.70943360000
430,0,361.00000000000,309258.87221800000
430,1,87.00000000000,74530.53153190000
430,2,71.00000000000,60823.76711220000
430,3,100.00000000000,85667.27762280000
430,4,69.00000000000,59110.42155980000
430,5,72.00000000000,61680.43988840000
430,6,66.00000000000,56540.40323110000
430,7,76.00000000000,65107.13099340000
430,8,70.00000000000,59967.09433600000
430,9,82.00000000000,70247.16765070000
430,10,94.00000000000,80527.24096550000
430,11,90.00000000000,77100.54986060000
430,12,121.00000000000,103657.40592400000
430,13,139.00000000000,119077.51589600000
430,14,158.00000000000,135354.29864400000
430,15,236.00000000000,202174.77519000000
430,16,442.00000000000,378649.36709300000
430,17,570.00000000000,488303.48245000000
430,18,723.00000000000,619374.41721300000
430,19,741.00000000000,634794.52718500000
430,20,552.00000000000,472883.37247800000
430,21,253.00000000000,216738.21238600000
430,22,122.00000000000,104514.07870000000
430,23,26.00000000000,22273.49218190000
430,24,7.00000000000,5996.70943360000
430,25,1.00000000000,856.67277622800
430,27,1.00000000000,856.67277622800
430,29,1.00000000000,856.67277622800
430,31,1.00000000000,856.67277622800
430,35,1.00000000000,856.67277622800
430,37,1.00000000000,856.67277622800
430,39,2.00000000000,1713.34555246000
430,43,1.00000000000,856.67277622800
430,48,1.00000000000,856.67277622800
430,49,1.00000000000,856.67277622800
430,52,1.00000000000,856.67277622800
430,54,1.00000000000,856.67277622800
430,57,2.00000000000,1713.34555246000
430,60,1.00000000000,856.67277622800
430,61,2.00000000000,1713.34555246000
430,63,2.00000000000,1713.34555246000
430,66,2.00000000000,1713.34555246000
430,67,2.00000000000,1713.34555246000
430,70,1.00000000000,856.67277622800
430,73,1.00000000000,856.67277622800
430,75,2.00000000000,1713.34555246000
430,77,1.00000000000,856.67277622800
430,78,1.00000000000,856.67277622800
430,79,1.00000000000,856.67277622800
430,82,1.00000000000,856.67277622800
430,84,1.00000000000,856.67277622800
430,86,1.00000000000,856.67277622800
430,89,1.00000000000,856.67277622800
430,91,1.00000000000,856.67277622800
430,92,1.00000000000,856.67277622800
430,95,2.00000000000,1713.34555246000
430,98,1.00000000000,856.67277622800
430,101,58.00000000000,49687.02102120000
434,0,60.00000000000,51400.36657370000
434,1,29.00000000000,24843.51051060000
434,2,29.00000000000,24843.51051060000
434,3,26.00000000000,22273.49218190000
434,4,30.00000000000,25700.18328690000
434,5,46.00000000000,39406.94770650000
434,6,45.00000000000,38550.27493030000
434,7,33.00000000000,28270.20161550000
434,8,35.00000000000,29983.54716800000
434,9,35.00000000000,29983.54716800000
434,10,38.00000000000,32553.56549670000
434,11,32.00000000000,27413.52883930000
434,12,49.00000000000,41976.96603520000
434,13,59.00000000000,50543.69379750000
434,14,55.00000000000,47117.00269260000
434,15,66.00000000000,56540.40323110000
434,16,67.00000000000,57397.07600730000
434,17,94.00000000000,80527.24096550000
434,18,131.00000000000,112224.13368600000
434,19,210.00000000000,179901.28300800000
434,20,405.00000000000,346952.47437300000
434,21,857.00000000000,734168.56922800000
434,22,1585.00000000000,1357826.35032000000
434,23,904.00000000000,774432.18971100000
434,24,51.00000000000,43690.31158770000
434,25,2.00000000000,1713.34555246000
434,26,4.00000000000,3426.69110491000
434,27,3.00000000000,2570.01832869000
434,28,2.00000000000,1713.34555246000
434,29,4.00000000000,3426.69110491000
434,30,1.00000000000,856.67277622800
434,31,1.00000000000,856.67277622800
434,32,4.00000000000,3426.69110491000
434,33,3.00000000000,2570.01832869000
434,34,3.00000000000,2570.01832869000
434,35,1.00000000000,856.67277622800
434,36,3.00000000000,2570.01832869000
434,37,2.00000000000,1713.34555246000
434,38,2.00000000000,1713.34555246000
434,39,2.00000000000,1713.34555246000
434,40,2.00000000000,1713.34555246000
434,42,1.00000000000,856.67277622800
434,43,1.00000000000,856.67277622800
434,44,3.00000000000,2570.01832869000
434,46,3.00000000000,2570.01832869000
434,47,1.00000000000,856.67277622800
434,48,3.00000000000,2570.01832869000
434,49,1.00000000000,856.67277622800
434,50,4.00000000000,3426.69110491000
434,51,2.00000000000,1713.34555246000
434,52,3.00000000000,2570.01832869000
434,53,4.00000000000,3426.69110491000
434,55,3.00000000000,2570.01832869000
434,56,1.00000000000,856.67277622800
434,59,1.00000000000,856.67277622800
434,60,1.00000000000,856.67277622800
434,61,3.00000000000,2570.01832869000
434,63,3.00000000000,2570.01832869000
434,64,4.00000000000,3426.69110491000
434,67,3.00000000000,2570.01832869000
434,68,2.00000000000,1713.34555246000
434,69,2.00000000000,1713.34555246000
434,70,4.00000000000,3426.69110491000
434,71,2.00000000000,1713.34555246000
434,72,1.00000000000,856.67277622800
434,74,2.00000000000,1713.34555246000
434,75,1.00000000000,856.67277622800
434,76,1.00000000000,856.67277622800
434,77,4.00000000000,3426.69110491000
434,78,5.00000000000,4283.36388114000
434,79,5.00000000000,4283.36388114000
434,80,6.00000000000,5140.03665737000
434,81,1.00000000000,856.67277622800
434,82,2.00000000000,1713.34555246000
434,83,3.00000000000,2570.01832869000
434,84,1.00000000000,856.67277622800
434,85,2.00000000000,1713.34555246000
434,86,2.00000000000,1713.34555246000
434,87,2.00000000000,1713.34555246000
434,88,2.00000000000,1713.34555246000
434,89,2.00000000000,1713.34555246000
434,90,2.00000000000,1713.34555246000
434,91,7.00000000000,5996.70943360000
434,92,5.00000000000,4283.36388114000
434,93,3.00000000000,2570.01832869000
434,94,5.00000000000,4283.36388114000
434,95,4.00000000000,3426.69110491000
434,96,3.00000000000,2570.01832869000
434,97,1.00000000000,856.67277622800
434,98,3.00000000000,2570.01832869000
434,99,2.00000000000,1713.34555246000
434,101,287.00000000000,245865.08677800000
435,0,1502.00000000000,1286722.50990000000
435,1,92.00000000000,78813.89541300000
435,2,57.00000000000,48830.34824500000
435,3,56.00000000000,47973.67546880000
435,4,36.00000000000,30840.21994420000
435,5,29.00000000000,24843.51051060000
435,6,31.00000000000,26556.85606310000
435,7,27.00000000000,23130.16495820000
435,8,24.00000000000,20560.14662950000
435,9,23.00000000000,19703.47385330000
435,10,15.00000000000,12850.09164340000
435,11,19.00000000000,16276.78274830000
435,12,17.00000000000,14563.43719590000
435,13,16.00000000000,13706.76441970000
435,14,12.00000000000,10280.07331470000
435,15,18.00000000000,15420.10997210000
435,16,23.00000000000,19703.47385330000
435,17,16.00000000000,13706.76441970000
435,18,14.00000000000,11993.41886720000
435,19,16.00000000000,13706.76441970000
435,20,21.00000000000,17990.12830080000
435,21,15.00000000000,12850.09164340000
435,22,18.00000000000,15420.10997210000
435,23,10.00000000000,8566.72776228000
435,24,6.00000000000,5140.03665737000
435,25,2.00000000000,1713.34555246000
435,26,8.00000000000,6853.38220983000
435,27,5.00000000000,4283.36388114000
435,28,1.00000000000,856.67277622800
435,29,3.00000000000,2570.01832869000
435,33,1.00000000000,856.67277622800
435,35,3.00000000000,2570.01832869000
435,36,1.00000000000,856.67277622800
435,37,3.00000000000,2570.01832869000
435,38,3.00000000000,2570.01832869000
435,39,3.00000000000,2570.01832869000
435,40,1.00000000000,856.67277622800
435,41,2.00000000000,1713.34555246000
435,42,1.00000000000,856.67277622800
435,45,1.00000000000,856.67277622800
435,47,1.00000000000,856.67277622800
435,49,1.00000000000,856.67277622800
435,50,1.00000000000,856.67277622800
435,51,1.00000000000,856.67277622800
435,52,1.00000000000,856.67277622800
435,53,2.00000000000,1713.34555246000
435,54,1.00000000000,856.67277622800
435,55,1.00000000000,856.67277622800
435,56,1.00000000000,856.67277622800
435,58,3.00000000000,2570.01832869000
435,59,2.00000000000,1713.34555246000
435,60,2.00000000000,1713.34555246000
435,61,1.00000000000,856.67277622800
435,62,1.00000000000,856.67277622800
435,64,1.00000000000,856.67277622800
435,65,2.00000000000,1713.34555246000
435,66,2.00000000000,1713.34555246000
435,67,1.00000000000,856.67277622800
435,68,1.00000000000,856.67277622800
435,69,3.00000000000,2570.01832869000
435,70,1.00000000000,856.67277622800
435,71,2.00000000000,1713.34555246000
435,72,4.00000000000,3426.69110491000
435,73,1.00000000000,856.67277622800
435,74,1.00000000000,856.67277622800
435,76,3.00000000000,2570.01832869000
435,78,2.00000000000,1713.34555246000
435,79,2.00000000000,1713.34555246000
435,81,2.00000000000,1713.34555246000
435,82,2.00000000000,1713.34555246000
435,83,2.00000000000,1713.34555246000
435,84,2.00000000000,1713.34555246000
435,85,1.00000000000,856.67277622800
435,86,1.00000000000,856.67277622800
435,87,1.00000000000,856.67277622800
435,88,2.00000000000,1713.34555246000
435,89,2.00000000000,1713.34555246000
435,90,1.00000000000,856.67277622800
435,91,2.00000000000,1713.34555246000
435,92,3.00000000000,2570.01832869000
435,93,3.00000000000,2570.01832869000
435,94,2.00000000000,1713.34555246000
435,95,1.00000000000,856.67277622800
435,96,3.00000000000,2570.01832869000
435,97,1.00000000000,856.67277622800
435,98,2.00000000000,1713.34555246000
435,99,2.00000000000,1713.34555246000
435,100,1.00000000000,856.67277622800
435,101,3197.00000000000,2738782.86560000000
438,0,378.00000000000,323822.30941400000
438,1,152.00000000000,130214.26198700000
438,2,146.00000000000,125074.22532900000
438,3,239.00000000000,204744.79351900000
438,4,247.00000000000,211598.17572800000
438,5,226.00000000000,193608.04742800000
438,6,169.00000000000,144777.69918300000
438,7,164.00000000000,140494.33530100000
438,8,165.00000000000,141351.00807800000
438,9,140.00000000000,119934.18867200000
438,10,147.00000000000,125930.89810600000
438,11,144.00000000000,123360.87977700000
438,12,151.00000000000,129357.58921000000
438,13,141.00000000000,120790.86144800000
438,14,177.00000000000,151631.08139200000
438,15,174.00000000000,149061.06306400000
438,16,209.00000000000,179044.61023200000
438,17,227.00000000000,194464.72020400000
438,18,260.00000000000,222734.92181900000
438,19,271.00000000000,232158.32235800000
438,20,240.00000000000,205601.46629500000
438,21,197.00000000000,168764.53691700000
438,22,146.00000000000,125074.22532900000
438,23,36.00000000000,30840.21994420000
438,24,4.00000000000,3426.69110491000
438,25,5.00000000000,4283.36388114000
438,26,2.00000000000,1713.34555246000
438,27,2.00000000000,1713.34555246000
438,28,2.00000000000,1713.34555246000
438,29,5.00000000000,4283.36388114000
438,30,5.00000000000,4283.36388114000
438,31,1.00000000000,856.67277622800
438,32,7.00000000000,5996.70943360000
438,33,3.00000000000,2570.01832869000
438,34,2.00000000000,1713.34555246000
438,36,3.00000000000,2570.01832869000
438,37,1.00000000000,856.67277622800
438,38,3.00000000000,2570.01832869000
438,39,5.00000000000,4283.36388114000
438,40,3.00000000000,2570.01832869000
438,41,3.00000000000,2570.01832869000
438,43,1.00000000000,856.67277622800
438,44,4.00000000000,3426.69110491000
438,45,4.00000000000,3426.69110491000
438,46,2.00000000000,1713.34555246000
438,47,1.00000000000,856.67277622800
438,48,1.00000000000,856.67277622800
438,50,3.00000000000,2570.01832869000
438,51,2.00000000000,1713.34555246000
438,52,3.00000000000,2570.01832869000
438,53,2.00000000000,1713.34555246000
438,54,2.00000000000,1713.34555246000
438,55,3.00000000000,2570.01832869000
438,56,2.00000000000,1713.34555246000
438,57,3.00000000000,2570.01832869000
438,59,1.00000000000,856.67277622800
438,60,3.00000000000,2570.01832869000
438,61,1.00000000000,856.67277622800
438,62,1.00000000000,856.67277622800
438,64,4.00000000000,3426.69110491000
438,65,3.00000000000,2570.01832869000
438,67,2.00000000000,1713.34555246000
438,68,1.00000000000,856.67277622800
438,69,4.00000000000,3426.69110491000
438,71,4.00000000000,3426.69110491000
438,72,3.00000000000,2570.01832869000
438,73,5.00000000000,4283.36388114000
438,74,2.00000000000,1713.34555246000
438,75,7.00000000000,5996.70943360000
438,76,2.00000000000,1713.34555246000
438,77,3.00000000000,2570.01832869000
438,78,3.00000000000,2570.01832869000
438,79,3.00000000000,2570.01832869000
438,80,3.00000000000,2570.01832869000
438,81,1.00000000000,856.67277622800
438,83,3.00000000000,2570.01832869000
438,85,2.00000000000,1713.34555246000
438,86,3.00000000000,2570.01832869000
438,87,8.00000000000,6853.38220983000
438,88,3.00000000000,2570.01832869000
438,89,4.00000000000,3426.69110491000
438,90,4.00000000000,3426.69110491000
438,91,5.00000000000,4283.36388114000
438,92,2.00000000000,1713.34555246000
438,93,1.00000000000,856.67277622800
438,94,2.00000000000,1713.34555246000
438,96,2.00000000000,1713.34555246000
438,97,4.00000000000,3426.69110491000
438,98,7.00000000000,5996.70943360000
438,99,5.00000000000,4283.36388114000
438,100,3.00000000000,2570.01832869000
438,101,679.00000000000,581680.81505900000
442,0,677.00000000000,579967.46950700000
442,1,51.00000000000,43690.31158770000
442,2,55.00000000000,47117.00269260000
442,3,52.00000000000,44546.98436390000
442,4,36.00000000000,30840.21994420000
442,5,49.00000000000,41976.96603520000
442,6,40.00000000000,34266.91104910000
442,7,41.00000000000,35123.58382540000
442,8,45.00000000000,38550.27493030000
442,9,39.00000000000,33410.23827290000
442,10,49.00000000000,41976.96603520000
442,11,60.00000000000,51400.36657370000
442,12,52.00000000000,44546.98436390000
442,13,60.00000000000,51400.36657370000
442,14,77.00000000000,65963.80376960000
442,15,104.00000000000,89093.96872780000
442,16,110.00000000000,94234.00538510000
442,17,131.00000000000,112224.13368600000
442,18,196.00000000000,167907.86414100000
442,19,222.00000000000,190181.35632300000
442,20,289.00000000000,247578.43233000000
442,21,324.00000000000,277561.97949800000
442,22,203.00000000000,173904.57357400000
442,23,38.00000000000,32553.56549670000
442,24,12.00000000000,10280.07331470000
442,25,4.00000000000,3426.69110491000
442,26,4.00000000000,3426.69110491000
442,27,10.00000000000,8566.72776228000
442,28,2.00000000000,1713.34555246000
442,29,4.00000000000,3426.69110491000
442,30,2.00000000000,1713.34555246000
442,31,3.00000000000,2570.01832869000
442,32,2.00000000000,1713.34555246000
442,33,4.00000000000,3426.69110491000
442,34,1.00000000000,856.67277622800
442,35,5.00000000000,4283.36388114000
442,36,2.00000000000,1713.34555246000
442,37,4.00000000000,3426.69110491000
442,38,3.00000000000,2570.01832869000
442,39,3.00000000000,2570.01832869000
442,40,5.00000000000,4283.36388114000
442,41,4.00000000000,3426.69110491000
442,42,2.00000000000,1713.34555246000
442,43,7.00000000000,5996.70943360000
442,44,1.00000000000,856.67277622800
442,45,2.00000000000,1713.34555246000
442,46,1.00000000000,856.67277622800
442,47,1.00000000000,856.67277622800
442,48,2.00000000000,1713.34555246000
442,49,3.00000000000,2570.01832869000
442,50,3.00000000000,2570.01832869000
442,51,1.00000000000,856.67277622800
442,52,5.00000000000,4283.36388114000
442,53,4.00000000000,3426.69110491000
442,54,4.00000000000,3426.69110491000
442,55,6.00000000000,5140.03665737000
442,56,3.00000000000,2570.01832869000
442,57,3.00000000000,2570.01832869000
442,58,2.00000000000,1713.34555246000
442,59,2.00000000000,1713.34555246000
442,60,8.00000000000,6853.38220983000
442,61,1.00000000000,856.67277622800
442,62,1.00000000000,856.67277622800
442,63,4.00000000000,3426.69110491000
442,64,1.00000000000,856.67277622800
442,65,2.00000000000,1713.34555246000
442,66,2.00000000000,1713.34555246000
442,68,8.00000000000,6853.38220983000
442,69,2.00000000000,1713.34555246000
442,70,1.00000000000,856.67277622800
442,71,5.00000000000,4283.36388114000
442,72,1.00000000000,856.67277622800
442,73,3.00000000000,2570.01832869000
442,74,3.00000000000,2570.01832869000
442,75,2.00000000000,1713.34555246000
442,76,4.00000000000,3426.69110491000
442,77,3.00000000000,2570.01832869000
442,78,2.00000000000,1713.34555246000
442,79,3.00000000000,2570.01832869000
442,80,1.00000000000,856.67277622800
442,81,3.00000000000,2570.01832869000
442,82,6.00000000000,5140.03665737000
442,83,5.00000000000,4283.36388114000
442,84,3.00000000000,2570.01832869000
442,85,9.00000000000,7710.05498606000
442,86,5.00000000000,4283.36388114000
442,87,2.00000000000,1713.34555246000
442,88,2.00000000000,1713.34555246000
442,89,3.00000000000,2570.01832869000
442,90,2.00000000000,1713.34555246000
442,91,3.00000000000,2570.01832869000
442,92,9.00000000000,7710.05498606000
442,93,1.00000000000,856.67277622800
442,94,4.00000000000,3426.69110491000
442,95,1.00000000000,856.67277622800
442,96,5.00000000000,4283.36388114000
442,97,8.00000000000,6853.38220983000
442,98,5.00000000000,4283.36388114000
442,99,2.00000000000,1713.34555246000
442,100,8.00000000000,6853.38220983000
442,101,2151.00000000000,1842703.14167000000
446,0,2141.00000000000,1834136.41391000000
446,1,139.00000000000,119077.51589600000
446,2,110.00000000000,94234.00538510000
446,3,116.00000000000,99374.04204250000
446,4,113.00000000000,96804.02371380000
446,5,100.00000000000,85667.27762280000
446,6,131.00000000000,112224.13368600000
446,7,153.00000000000,131070.93476300000
446,8,144.00000000000,123360.87977700000
446,9,124.00000000000,106227.42425200000
446,10,90.00000000000,77100.54986060000
446,11,175.00000000000,149917.73584000000
446,12,164.00000000000,140494.33530100000
446,13,197.00000000000,168764.53691700000
446,14,179.00000000000,153344.42694500000
446,15,144.00000000000,123360.87977700000
446,16,150.00000000000,128500.91643400000
446,17,119.00000000000,101944.06037100000
446,18,128.00000000000,109654.11535700000
446,19,132.00000000000,113080.80646200000
446,20,156.00000000000,133640.95309200000
446,21,237.00000000000,203031.44796600000
446,22,184.00000000000,157627.79082600000
446,23,77.00000000000,65963.80376960000
446,24,19.00000000000,16276.78274830000
446,25,1.00000000000,856.67277622800
448,0,51.00000000000,43690.31158770000
448,1,32.00000000000,27413.52883930000
448,2,25.00000000000,21416.81940570000
448,3,40.00000000000,34266.91104910000
448,4,30.00000000000,25700.18328690000
448,5,58.00000000000,49687.02102120000
448,6,70.00000000000,59967.09433600000
448,7,74.00000000000,63393.78544090000
448,8,67.00000000000,57397.07600730000
448,9,66.00000000000,56540.40323110000
448,10,91.00000000000,77957.22263680000
448,11,90.00000000000,77100.54986060000
448,12,107.00000000000,91663.98705640000
448,13,90.00000000000,77100.54986060000
448,14,114.00000000000,97660.69649000000
448,15,133.00000000000,113937.47923800000
448,16,152.00000000000,130214.26198700000
448,17,152.00000000000,130214.26198700000
448,18,168.00000000000,143921.02640600000
448,19,147.00000000000,125930.89810600000
448,20,119.00000000000,101944.06037100000
448,21,76.00000000000,65107.13099340000
448,22,24.00000000000,20560.14662950000
448,23,7.00000000000,5996.70943360000
448,24,1.00000000000,856.67277622800
448,25,5.00000000000,4283.36388114000
448,26,3.00000000000,2570.01832869000
448,27,7.00000000000,5996.70943360000
448,28,3.00000000000,2570.01832869000
448,29,5.00000000000,4283.36388114000
448,30,1.00000000000,856.67277622800
448,31,5.00000000000,4283.36388114000
448,33,6.00000000000,5140.03665737000
448,34,6.00000000000,5140.03665737000
448,35,6.00000000000,5140.03665737000
448,36,2.00000000000,1713.34555246000
448,37,4.00000000000,3426.69110491000
448,38,5.00000000000,4283.36388114000
448,39,2.00000000000,1713.34555246000
448,40,8.00000000000,6853.38220983000
448,41,1.00000000000,856.67277622800
448,42,3.00000000000,2570.01832869000
448,43,6.00000000000,5140.03665737000
448,44,6.00000000000,5140.03665737000
448,45,2.00000000000,1713.34555246000
448,47,4.00000000000,3426.69110491000
448,48,4.00000000000,3426.69110491000
448,49,1.00000000000,856.67277622800
448,50,10.00000000000,8566.72776228000
448,51,4.00000000000,3426.69110491000
448,52,4.00000000000,3426.69110491000
448,53,4.00000000000,3426.69110491000
448,54,3.00000000000,2570.01832869000
448,55,2.00000000000,1713.34555246000
448,56,1.00000000000,856.67277622800
448,57,3.00000000000,2570.01832869000
448,58,4.00000000000,3426.69110491000
448,59,2.00000000000,1713.34555246000
448,60,2.00000000000,1713.34555246000
448,61,2.00000000000,1713.34555246000
448,62,4.00000000000,3426.69110491000
448,63,3.00000000000,2570.01832869000
448,64,4.00000000000,3426.69110491000
448,65,2.00000000000,1713.34555246000
448,66,2.00000000000,1713.34555246000
448,67,5.00000000000,4283.36388114000
448,68,3.00000000000,2570.01832869000
448,69,4.00000000000,3426.69110491000
448,70,4.00000000000,3426.69110491000
448,71,7.00000000000,5996.70943360000
448,72,4.00000000000,3426.69110491000
448,73,6.00000000000,5140.03665737000
448,74,5.00000000000,4283.36388114000
448,75,4.00000000000,3426.69110491000
448,76,8.00000000000,6853.38220983000
448,77,3.00000000000,2570.01832869000
448,78,2.00000000000,1713.34555246000
448,79,1.00000000000,856.67277622800
448,80,5.00000000000,4283.36388114000
448,81,3.00000000000,2570.01832869000
448,82,4.00000000000,3426.69110491000
448,83,6.00000000000,5140.03665737000
448,84,1.00000000000,856.67277622800
448,85,10.00000000000,8566.72776228000
448,86,7.00000000000,5996.70943360000
448,87,4.00000000000,3426.69110491000
448,88,4.00000000000,3426.69110491000
448,89,4.00000000000,3426.69110491000
448,90,5.00000000000,4283.36388114000
448,91,2.00000000000,1713.34555246000
448,92,5.00000000000,4283.36388114000
448,93,8.00000000000,6853.38220983000
448,94,6.00000000000,5140.03665737000
448,95,5.00000000000,4283.36388114000
448,96,8.00000000000,6853.38220983000
448,97,3.00000000000,2570.01832869000
448,98,8.00000000000,6853.38220983000
448,99,11.00000000000,9423.40053851000
448,100,8.00000000000,6853.38220983000
448,101,3113.00000000000,2666822.35240000000
449,0,1234.00000000000,1057134.20587000000
449,1,137.00000000000,117364.17034300000
449,2,101.00000000000,86523.95039910000
449,3,114.00000000000,97660.69649000000
449,4,101.00000000000,86523.95039910000
449,5,109.00000000000,93377.33260890000
449,6,103.00000000000,88237.29595150000
449,7,121.00000000000,103657.40592400000
449,8,132.00000000000,113080.80646200000
449,9,158.00000000000,135354.29864400000
449,10,158.00000000000,135354.29864400000
449,11,163.00000000000,139637.66252500000
449,12,196.00000000000,167907.86414100000
449,13,170.00000000000,145634.37195900000
449,14,241.00000000000,206458.13907100000
449,15,225.00000000000,192751.37465100000
449,16,206.00000000000,176474.59190300000
449,17,180.00000000000,154201.09972100000
449,18,213.00000000000,182471.30133700000
449,19,256.00000000000,219308.23071400000
449,20,283.00000000000,242438.39567300000
449,21,366.00000000000,313542.23610000000
449,22,324.00000000000,277561.97949800000
449,23,97.00000000000,83097.25929420000
449,24,31.00000000000,26556.85606310000
449,25,1.00000000000,856.67277622800
453,0,1031.00000000000,883229.63229200000
453,1,120.00000000000,102800.73314700000
453,2,118.00000000000,101087.38759500000
453,3,152.00000000000,130214.26198700000
453,4,156.00000000000,133640.95309200000
453,5,222.00000000000,190181.35632300000
453,6,396.00000000000,339242.41938600000
453,7,509.00000000000,436046.44310000000
453,8,452.00000000000,387216.09485500000
453,9,343.00000000000,293838.76224600000
453,10,255.00000000000,218451.55793800000
453,11,200.00000000000,171334.55524600000
453,12,164.00000000000,140494.33530100000
453,13,169.00000000000,144777.69918300000
453,14,123.00000000000,105370.75147600000
453,15,160.00000000000,137067.64419700000
453,16,158.00000000000,135354.29864400000
453,17,182.00000000000,155914.44527400000
453,18,173.00000000000,148204.39028800000
453,19,158.00000000000,135354.29864400000
453,20,107.00000000000,91663.98705640000
453,21,49.00000000000,41976.96603520000
453,22,14.00000000000,11993.41886720000
453,23,9.00000000000,7710.05498606000
453,25,1.00000000000,856.67277622800
453,31,1.00000000000,856.67277622800
453,39,1.00000000000,856.67277622800
453,62,1.00000000000,856.67277622800
453,71,1.00000000000,856.67277622800
453,100,1.00000000000,856.67277622800
454,0,1608.00000000000,1377529.82418000000
454,1,170.00000000000,145634.37195900000
454,2,143.00000000000,122504.20700100000
454,3,118.00000000000,101087.38759500000
454,4,124.00000000000,106227.42425200000
454,5,79.00000000000,67677.14932200000
454,6,87.00000000000,74530.53153190000
454,7,71.00000000000,60823.76711220000
454,8,80.00000000000,68533.82209830000
454,9,98.00000000000,83953.93207040000
454,10,76.00000000000,65107.13099340000
454,11,79.00000000000,67677.14932200000
454,12,92.00000000000,78813.89541300000
454,13,105.00000000000,89950.64150400000
454,14,110.00000000000,94234.00538510000
454,15,114.00000000000,97660.69649000000
454,16,145.00000000000,124217.55255300000
454,17,178.00000000000,152487.75416900000
454,18,223.00000000000,191038.02909900000
454,19,317.00000000000,271565.27006400000
454,20,482.00000000000,412916.27814200000
454,21,573.00000000000,490873.50077900000
454,22,260.00000000000,222734.92181900000
454,23,81.00000000000,69390.49487450000
454,24,18.00000000000,15420.10997210000
457,0,1660.00000000000,1422076.80854000000
457,1,183.00000000000,156771.11805000000
457,2,116.00000000000,99374.04204250000
457,3,114.00000000000,97660.69649000000
457,4,95.00000000000,81383.91374170000
457,5,87.00000000000,74530.53153190000
457,6,57.00000000000,48830.34824500000
457,7,76.00000000000,65107.13099340000
457,8,68.00000000000,58253.74878350000
457,9,72.00000000000,61680.43988840000
457,10,70.00000000000,59967.09433600000
457,11,91.00000000000,77957.22263680000
457,12,95.00000000000,81383.91374170000
457,13,103.00000000000,88237.29595150000
457,14,170.00000000000,145634.37195900000
457,15,173.00000000000,148204.39028800000
457,16,254.00000000000,217594.88516200000
457,17,292.00000000000,250148.45065900000
457,18,409.00000000000,350379.16547700000
457,19,437.00000000000,374366.00321200000
457,20,399.00000000000,341812.43771500000
457,21,285.00000000000,244151.74122500000
457,22,98.00000000000,83953.93207040000
