OID_,OBJECTID_1,Value,Count,Area
230,44,18,14.000000000000000,12600.000000000000000
231,45,5,21.000000000000000,18900.000000000000000
232,45,6,5.000000000000000,4500.000000000000000
233,45,15,464.000000000000000,417600.000000000000000
234,45,17,8.000000000000000,7200.000000000000000
235,46,1,62.000000000000000,55800.000000000000000
236,46,5,51.000000000000000,45900.000000000000000
237,46,6,200.000000000000000,180000.000000000000000
238,46,18,187.000000000000000,168300.000000000000000
239,47,1,115.000000000000000,103500.000000000000000
240,47,5,27.000000000000000,24300.000000000000000
241,47,6,177.000000000000000,159300.000000000000000
242,47,14,34.000000000000000,30600.000000000000000
243,47,15,102.000000000000000,91800.000000000000000
244,47,16,19.000000000000000,17100.000000000000000
245,47,18,25.000000000000000,22500.000000000000000
246,48,1,18.000000000000000,16200.000000000000000
247,48,5,185.000000000000000,166500.000000000000000
248,48,10,7.000000000000000,6300.000000000000000
249,48,16,14.000000000000000,12600.000000000000000
250,48,17,49.000000000000000,44100.000000000000000
251,48,18,225.000000000000000,202500.000000000000000
252,49,1,19.000000000000000,17100.000000000000000
253,49,5,121.000000000000000,108900.000000000000000
254,49,6,317.000000000000000,285300.000000000000000
255,49,14,12.000000000000000,10800.000000000000000
256,49,18,31.000000000000000,27900.000000000000000
257,50,1,8.000000000000000,7200.000000000000000
258,50,5,130.000000000000000,117000.000000000000000
259,50,6,273.000000000000000,245700.000000000000000
260,50,16,39.000000000000000,35100.000000000000000
261,50,17,32.000000000000000,28800.000000000000000
262,50,18,23.000000000000000,20700.000000000000000
263,51,5,189.000000000000000,170100.000000000000000
264,51,6,19.000000000000000,17100.000000000000000
265,51,8,28.000000000000000,25200.000000000000000
266,51,15,263.000000000000000,236700.000000000000000
267,52,1,77.000000000000000,69300.000000000000000
268,52,5,113.000000000000000,101700.000000000000000
269,52,6,169.000000000000000,152100.000000000000000
270,52,8,8.000000000000000,7200.000000000000000
271,52,15,54.000000000000000,48600.000000000000000
272,52,17,83.000000000000000,74700.000000000000000
273,53,5,152.000000000000000,136800.000000000000000
274,53,6,251.000000000000000,225900.000000000000000
275,53,8,10.000000000000000,9000.000000000000000
276,53,10,4.000000000000000,3600.000000000000000
277,53,16,18.000000000000000,16200.000000000000000
278,53,17,34.000000000000000,30600.000000000000000
279,53,18,30.000000000000000,27000.000000000000000
280,54,1,13.000000000000000,11700.000000000000000
281,54,5,338.000000000000000,304200.000000000000000
282,54,6,60.000000000000000,54000.000000000000000
283,54,10,7.000000000000000,6300.000000000000000
284,54,17,15.000000000000000,13500.000000000000000
285,54,18,69.000000000000000,62100.000000000000000
286,55,15,500.000000000000000,450000.000000000000000
287,56,1,34.000000000000000,30600.000000000000000
288,56,5,123.000000000000000,110700.000000000000000
289,56,6,29.000000000000000,26100.000000000000000
290,56,8,45.000000000000000,40500.000000000000000
291,56,10,15.000000000000000,13500.000000000000000
292,56,15,191.000000000000000,171900.000000000000000
293,56,16,35.000000000000000,31500.000000000000000
294,56,17,29.000000000000000,26100.000000000000000
295,57,1,1.000000000000000,900.000000000000000
296,57,6,11.000000000000000,9900.000000000000000
297,57,8,52.000000000000000,46800.000000000000000
298,57,15,96.000000000000000,86400.000000000000000
