OID_,OBJECTID_1,Value,Count,Area
1,1,5,21.000000000000000,18900.000000000000000
2,1,6,5.000000000000000,4500.000000000000000
3,1,18,19.000000000000000,17100.000000000000000
4,2,16,13.000000000000000,11700.000000000000000
5,2,17,30.000000000000000,27000.000000000000000
6,3,17,47.000000000000000,42300.000000000000000
7,4,5,8.000000000000000,7200.000000000000000
8,4,15,26.000000000000000,23400.000000000000000
9,4,16,10.000000000000000,9000.000000000000000
10,5,6,3.000000000000000,2700.000000000000000
11,5,15,41.000000000000000,36900.000000000000000
12,6,5,31.000000000000000,27900.000000000000000
13,6,6,7.000000000000000,6300.000000000000000
14,6,14,7.000000000000000,6300.000000000000000
15,7,1,2.000000000000000,1800.000000000000000
16,7,5,15.000000000000000,13500.000000000000000
17,7,6,30.000000000000000,27000.000000000000000
18,8,18,43.000000000000000,38700.000000000000000
19,9,5,24.000000000000000,21600.000000000000000
20,9,15,19.000000000000000,17100.000000000000000
21,9,16,1.000000000000000,900.000000000000000
22,10,10,2.000000000000000,1800.000000000000000
23,10,16,42.000000000000000,37800.000000000000000
24,11,15,36.000000000000000,32400.000000000000000
25,11,17,1.000000000000000,900.000000000000000
26,11,18,8.000000000000000,7200.000000000000000
27,12,5,19.000000000000000,17100.000000000000000
28,12,6,25.000000000000000,22500.000000000000000
29,12,18,3.000000000000000,2700.000000000000000
30,13,18,44.000000000000000,39600.000000000000000
31,14,5,37.000000000000000,33300.000000000000000
32,14,14,4.000000000000000,3600.000000000000000
33,14,15,7.000000000000000,6300.000000000000000
34,15,15,40.000000000000000,36000.000000000000000
35,15,16,7.000000000000000,6300.000000000000000
36,16,5,38.000000000000000,34200.000000000000000
37,16,14,5.000000000000000,4500.000000000000000
38,16,15,2.000000000000000,1800.000000000000000
39,17,5,27.000000000000000,24300.000000000000000
40,17,6,16.000000000000000,14400.000000000000000
41,17,16,1.000000000000000,900.000000000000000
42,18,5,27.000000000000000,24300.000000000000000
43,18,6,15.000000000000000,13500.000000000000000
44,19,15,44.000000000000000,39600.000000000000000
45,20,5,44.000000000000000,39600.000000000000000
46,21,15,33.000000000000000,29700.000000000000000
47,21,17,11.000000000000000,9900.000000000000000
48,22,1,10.000000000000000,9000.000000000000000
49,22,5,15.000000000000000,13500.000000000000000
50,22,6,5.000000000000000,4500.000000000000000
51,22,14,13.000000000000000,11700.000000000000000
52,23,1,16.000000000000000,14400.000000000000000
53,23,6,16.000000000000000,14400.000000000000000
54,23,15,12.000000000000000,10800.000000000000000
55,24,1,5.000000000000000,4500.000000000000000
56,24,5,15.000000000000000,13500.000000000000000
57,24,15,22.000000000000000,19800.000000000000000
58,24,17,2.000000000000000,1800.000000000000000
59,25,5,29.000000000000000,26100.000000000000000
60,25,6,6.000000000000000,5400.000000000000000
61,25,15,12.000000000000000,10800.000000000000000
62,26,5,21.000000000000000,18900.000000000000000
63,26,6,14.000000000000000,12600.000000000000000
64,26,8,1.000000000000000,900.000000000000000
65,26,18,7.000000000000000,6300.000000000000000
66,27,1,44.000000000000000,39600.000000000000000
67,27,6,3.000000000000000,2700.000000000000000
68,28,1,28.000000000000000,25200.000000000000000
69,28,5,2.000000000000000,1800.000000000000000
70,28,6,5.000000000000000,4500.000000000000000
71,28,14,4.000000000000000,3600.000000000000000
72,28,18,6.000000000000000,5400.000000000000000
73,29,15,46.000000000000000,41400.000000000000000
74,29,17,1.000000000000000,900.000000000000000
75,30,6,6.000000000000000,5400.000000000000000
76,30,15,38.000000000000000,34200.000000000000000
77,31,5,3.000000000000000,2700.000000000000000
78,31,8,1.000000000000000,900.000000000000000
79,31,15,40.000000000000000,36000.000000000000000
80,32,8,10.000000000000000,9000.000000000000000
81,32,14,13.000000000000000,11700.000000000000000
82,32,15,19.000000000000000,17100.000000000000000
83,32,18,5.000000000000000,4500.000000000000000
84,33,5,1.000000000000000,900.000000000000000
85,33,14,18.000000000000000,16200.000000000000000
86,33,15,11.000000000000000,9900.000000000000000
87,33,17,9.000000000000000,8100.000000000000000
88,33,18,6.000000000000000,5400.000000000000000
89,34,5,6.000000000000000,5400.000000000000000
90,34,6,38.000000000000000,34200.000000000000000
91,35,15,44.000000000000000,39600.000000000000000
92,36,1,4.000000000000000,3600.000000000000000
93,36,18,39.000000000000000,35100.000000000000000
94,37,5,36.000000000000000,32400.000000000000000
95,37,6,6.000000000000000,5400.000000000000000
96,38,1,7.000000000000000,6300.000000000000000
97,38,5,5.000000000000000,4500.000000000000000
98,38,6,17.000000000000000,15300.000000000000000
99,38,17,8.000000000000000,7200.000000000000000
100,38,18,10.000000000000000,9000.000000000000000
101,39,1,7.000000000000000,6300.000000000000000
102,39,5,1.000000000000000,900.000000000000000
103,39,6,25.000000000000000,22500.000000000000000
104,39,8,2.000000000000000,1800.000000000000000
105,39,18,7.000000000000000,6300.000000000000000
106,40,5,27.000000000000000,24300.000000000000000
107,40,6,11.000000000000000,9900.000000000000000
108,40,8,5.000000000000000,4500.000000000000000
109,41,5,5.000000000000000,4500.000000000000000
110,41,6,3.000000000000000,2700.000000000000000
111,41,14,1.000000000000000,900.000000000000000
112,41,15,26.000000000000000,23400.000000000000000
113,41,16,6.000000000000000,5400.000000000000000
114,41,18,3.000000000000000,2700.000000000000000
