"","OID_","OBJECTID_1","Value","Count","Area"
"2672",2672,1862,15,4,120
"2673",2673,1863,5,6,180
"2674",2674,1864,5,6,180
"2675",2675,1865,1,1,30
"2676",2676,1865,6,4,120
"2677",2677,1866,1,2,60
"2678",2678,1866,6,2,60
"2679",2679,1867,5,5,150
"2680",2680,1868,5,3,90
"2681",2681,1868,14,2,60
"2682",2682,1869,6,3,90
"2683",2683,1869,17,1,30
"2684",2684,1870,5,6,180
"2685",2685,1871,5,1,30
"2686",2686,1871,8,4,120
"2687",2687,1872,5,1,30
"2688",2688,1872,8,4,120
"2689",2689,1873,6,2,60
"2690",2690,1873,8,3,90
"2691",2691,1874,15,4,120
"2692",2692,1875,5,5,150
"2693",2693,1879,5,3,90
"2694",2694,1879,6,1,30
"2695",2695,1880,5,2,60
"2696",2696,1880,6,3,90
"2697",2697,1881,18,6,180
"2698",2698,1882,5,2,60
"2699",2699,1882,6,3,90
"2700",2700,1883,5,4,120
"2701",2701,1884,5,5,150
"2702",2702,1885,5,4,120
"2703",2703,1885,6,1,30
"2704",2704,1886,18,5,150
"2705",2705,1887,1,2,60
"2706",2706,1887,8,2,60
"2707",2707,1888,6,5,150
"2708",2708,1889,5,5,150
"2709",2709,1890,1,3,90
"2710",2710,1890,8,3,90
"2711",2711,1891,5,6,180
"2712",2712,1892,5,5,150
"2713",2713,1893,15,4,120
"2714",2714,1897,6,4,120
"2715",2715,1898,5,5,150
"2716",2716,1899,5,5,150
"2717",2717,1900,5,5,150
"2718",2718,1901,5,1,30
"2719",2719,1901,6,4,120
"2720",2720,1902,1,4,120
"2721",2721,1903,5,4,120
"2722",2722,1904,18,4,120
"2723",2723,1905,15,5,150
"2724",2724,1906,17,5,150
"2725",2725,1907,5,6,180
"2726",2726,1908,5,4,120
"2727",2727,1909,5,2,60
"2728",2728,1909,6,2,60
"2729",2729,1910,15,5,150
"2730",2730,1911,15,3,90
"2731",2731,1911,17,3,90
"2732",2732,1912,15,5,150
"2733",2733,1913,17,6,180
"2734",2734,1914,5,1,30
"2735",2735,1914,8,1,30
"2736",2736,1914,16,2,60
"2737",2737,1915,5,1,30
"2738",2738,1915,6,3,90
"2739",2739,1916,5,5,150
"2740",2740,1918,5,2,60
"2741",2741,1918,6,2,60
"2742",2742,1919,18,5,150
"2743",2743,1920,18,5,150
"2744",2744,1921,14,2,60
"2745",2745,1921,15,2,60
"2746",2746,1922,5,3,90
"2747",2747,1922,15,2,60
"2748",2748,1923,1,1,30
"2749",2749,1923,6,3,90
"2750",2750,1924,5,4,120
"2751",2751,1925,6,4,120
"2752",2752,1926,1,3,90
"2753",2753,1926,5,1,30
"2754",2754,1927,6,6,180
"2755",2755,1928,5,5,150
"2756",2756,1929,1,1,30
"2757",2757,1929,5,2,60
"2758",2758,1929,6,3,90
"2759",2759,1931,1,1,30
"2760",2760,1931,6,3,90
"2761",2761,1932,5,2,60
"2762",2762,1932,17,2,60
"2763",2763,1933,5,3,90
"2764",2764,1933,17,3,90
"2765",2765,1934,17,5,150
"2766",2766,1935,5,6,180
"2767",2767,1936,1,4,120
"2768",2768,1937,15,4,120
"2769",2769,1938,5,5,150
"2770",2770,1939,1,3,90
"2771",2771,1939,6,1,30
"2772",2772,1940,1,3,90
"2773",2773,1940,18,1,30
"2774",2774,1941,5,4,120
"2775",2775,1942,6,5,150
"2776",2776,1944,5,4,120
"2777",2777,1945,6,5,150
"2778",2778,1946,15,3,90
"2779",2779,1946,17,2,60
"2780",2780,1947,15,4,120
"2781",2781,1948,6,1,30
"2782",2782,1948,15,5,150
"2783",2783,1949,5,3,90
"2784",2784,1949,6,1,30
"2785",2785,1951,5,3,90
"2786",2786,1951,14,1,30
"2787",2787,1952,5,5,150
"2788",2788,1953,5,4,120
"2789",2789,1953,6,1,30
"2790",2790,1954,5,4,120
"2791",2791,1954,15,1,30
"2792",2792,1955,16,4,120
"2793",2793,1955,17,1,30
"2794",2794,1956,5,4,120
"2795",2795,1957,5,1,30
"2796",2796,1957,6,4,120
"2797",2797,1958,5,5,150
"2798",2798,1960,17,5,150
"2799",2799,1961,5,5,150
"2800",2800,1962,14,4,120
"2801",2801,1963,1,1,30
"2802",2802,1963,5,4,120
"2803",2803,1965,5,6,180
"2804",2804,1966,5,4,120
"2805",2805,1966,6,2,60
"2806",2806,1967,6,5,150
"2807",2807,1968,6,6,180
"2808",2808,1969,6,4,120
"2809",2809,1969,15,1,30
"2810",2810,1970,5,5,150
"2811",2811,1971,6,6,180
"2812",2812,1972,5,1,30
"2813",2813,1972,6,1,30
"2814",2814,1972,18,2,60
"2815",2815,1973,5,4,120
"2816",2816,1974,5,4,120
"2817",2817,1975,5,4,120
"2818",2818,1976,5,4,120
"2819",2819,1977,5,4,120
"2820",2820,1978,1,2,60
"2821",2821,1978,17,2,60
"2822",2822,1979,17,6,180
"2823",2823,1980,17,5,150
"2824",2824,1981,5,2,60
"2825",2825,1981,6,3,90
"2826",2826,1982,1,1,30
"2827",2827,1982,6,5,150
"2828",2828,1983,6,6,180
"2829",2829,1984,5,3,90
"2830",2830,1984,6,1,30
"2831",2831,1985,5,2,60
"2832",2832,1985,6,3,90
"2833",2833,1986,6,1,30
"2834",2834,1986,15,4,120
"2835",2835,1987,8,2,60
"2836",2836,1987,15,1,30
"2837",2837,1987,16,2,60
"2838",2838,1988,5,5,150
"2839",2839,1989,5,2,60
"2840",2840,1989,6,1,30
"2841",2841,1989,17,1,30
"2842",2842,1990,5,4,120
"2843",2843,1991,5,2,60
"2844",2844,1991,6,2,60
"2845",2845,1992,5,4,120
"2846",2846,1993,1,4,120
"2847",2847,1993,5,2,60
"2848",2848,1994,5,5,150
"2849",2849,1996,17,5,150
"2850",2850,1997,17,4,120
"2851",2851,1998,5,5,150
"2852",2852,1999,14,4,120
"2853",2853,2001,5,6,180
"2854",2854,2002,6,1,30
"2855",2855,2002,14,3,90
"2856",2856,2003,15,4,120
"2857",2857,2004,6,6,180
"2858",2858,2005,5,5,150
"2859",2859,2006,5,4,120
"2860",2860,2006,6,1,30
"2861",2861,2006,17,1,30
"2862",2862,2007,5,5,150
"2863",2863,2008,5,4,120
"2864",2864,2009,5,3,90
"2865",2865,2009,17,1,30
"2866",2866,2010,5,4,120
"2867",2867,2011,5,2,60
"2868",2868,2011,8,2,60
"2869",2869,2011,17,2,60
"2870",2870,2012,5,2,60
"2871",2871,2012,6,2,60
"2872",2872,2013,5,6,180
"2873",2873,2014,5,4,120
"2874",2874,2015,17,5,150
"2875",2875,2016,5,4,120
"2876",2876,2017,5,1,30
"2877",2877,2017,6,3,90
"2878",2878,2018,1,2,60
"2879",2879,2018,6,2,60
"2880",2880,2018,17,1,30
"2881",2881,2019,5,3,90
"2882",2882,2019,17,1,30
"2883",2883,2020,5,4,120
"2884",2884,2020,6,2,60
"2885",2885,2021,5,4,120
"2886",2886,2022,5,3,90
"2887",2887,2022,6,1,30
"2888",2888,2023,6,4,120
"2889",2889,2024,5,5,150
"2890",2890,2025,18,4,120
"2891",2891,2026,14,4,120
"2892",2892,2027,5,4,120
"2893",2893,2028,5,5,150
"2894",2894,2028,6,1,30
"2895",2895,2029,16,4,120
"2896",2896,2030,14,1,30
"2897",2897,2030,16,3,90
"2898",2898,2031,5,6,180
"2899",2899,2032,5,5,150
"2900",2900,2033,5,5,150
"2901",2901,2034,5,5,150
"2902",2902,2035,5,4,120
"2903",2903,2036,5,6,180
"2904",2904,2037,5,5,150
"2905",2905,2038,5,4,120
"2906",2906,2039,5,5,150
"2907",2907,2040,5,5,150
"2908",2908,2041,5,5,150
"2909",2909,2042,5,5,150
"2910",2910,2043,5,5,150
"2911",2911,2044,5,5,150
"2912",2912,2045,5,6,180
"2913",2913,2046,5,6,180
"2914",2914,2047,5,6,180
"2915",2915,2048,5,6,180
"2916",2916,2049,5,6,180
"2917",2917,2050,5,5,150
"2918",2918,2051,5,6,180
"2919",2919,2052,5,4,120
"2920",2920,2053,5,4,120
"2921",2921,2054,5,1,30
"2922",2922,2054,6,3,90
"2923",2923,2055,5,2,60
"2924",2924,2055,6,2,60
"2925",2925,2056,5,4,120
"2926",2926,2057,5,1,30
"2927",2927,2057,6,5,150
"2928",2928,2058,5,3,90
"2929",2929,2058,6,1,30
"2930",2930,2059,5,4,120
"2931",2931,2060,5,4,120
"2932",2932,2061,1,1,30
"2933",2933,2061,6,4,120
"2934",2934,2061,17,1,30
"2935",2935,2062,5,5,150
"2936",2936,2063,5,4,120
"2937",2937,2064,5,1,30
"2938",2938,2064,6,5,150
"2939",2939,2065,6,4,120
"2940",2940,2066,5,1,30
"2941",2941,2066,6,3,90
"2942",2942,2067,1,2,60
"2943",2943,2067,6,1,30
"2944",2944,2067,17,1,30
"2945",2945,2068,5,3,90
"2946",2946,2068,6,1,30
"2947",2947,2069,17,6,180
"2948",2948,2070,15,5,150
"2949",2949,2071,5,3,90
"2950",2950,2071,17,1,30
"2951",2951,2074,15,4,120
"2952",2952,2074,16,1,30
"2953",2953,2074,17,1,30
"2954",2954,2075,6,5,150
"2955",2955,2076,18,5,150
"2956",2956,2077,5,4,120
"2957",2957,2077,6,2,60
"2958",2958,2078,5,4,120
"2959",2959,2079,5,5,150
"2960",2960,2080,1,4,120
"2961",2961,2081,5,1,30
"2962",2962,2081,6,4,120
"2963",2963,2082,1,3,90
"2964",2964,2082,17,2,60
"2965",2965,2083,15,2,60
"2966",2966,2083,17,3,90
"2967",2967,2084,5,5,150
"2968",2968,2085,5,2,60
"2969",2969,2085,18,2,60
"2970",2970,2087,6,4,120
"2971",2971,2087,15,1,30
"2972",2972,2088,6,4,120
"2973",2973,2088,15,1,30
"2974",2974,2092,5,6,180
"2975",2975,2093,5,4,120
"2976",2976,2094,5,4,120
"2977",2977,2094,15,2,60
"2978",2978,2095,17,5,150
"2979",2979,2097,5,4,120
"2980",2980,2098,15,3,90
"2981",2981,2098,17,2,60
"2982",2982,2099,17,5,150
"2983",2983,2100,17,4,120
"2984",2984,2101,17,5,150
"2985",2985,2102,17,5,150
"2986",2986,2103,17,4,120
"2987",2987,2105,5,1,30
"2988",2988,2105,6,1,30
"2989",2989,2105,15,4,120
"2990",2990,2106,6,2,60
"2991",2991,2106,17,2,60
"2992",2992,2107,5,3,90
"2993",2993,2107,17,2,60
"2994",2994,2108,5,5,150
"2995",2995,2109,5,4,120
"2996",2996,2109,6,1,30
"2997",2997,2110,5,3,90
"2998",2998,2110,6,2,60
"2999",2999,2111,1,4,120
"3000",3000,2111,5,1,30
"3001",3001,2112,5,3,90
"3002",3002,2112,6,1,30
"3003",3003,2113,17,5,150
"3004",3004,2114,5,1,30
"3005",3005,2114,6,4,120
"3006",3006,2115,5,2,60
"3007",3007,2115,6,3,90
"3008",3008,2117,5,5,150
"3009",3009,2118,5,6,180
"3010",3010,2119,5,2,60
"3011",3011,2119,6,3,90
"3012",3012,2120,17,4,120
"3013",3013,2121,17,4,120
"3014",3014,2122,17,4,120
"3015",3015,2123,17,5,150
"3016",3016,2124,17,4,120
"3017",3017,2125,17,4,120
"3018",3018,2126,17,4,120
"3019",3019,2127,17,4,120
"3020",3020,2128,1,5,150
"3021",3021,2129,6,1,30
"3022",3022,2129,17,3,90
"3023",3023,2130,5,4,120
"3024",3024,2131,5,5,150
"3025",3025,2132,17,4,120
"3026",3026,2133,17,6,180
"3027",3027,2134,5,4,120
"3028",3028,2135,5,4,120
"3029",3029,2136,1,5,150
"3030",3030,2136,18,1,30
"3031",3031,2137,5,6,180
"3032",3032,2138,6,5,150
"3033",3033,2139,6,6,180
"3034",3034,2140,6,6,180
"3035",3035,2141,5,4,120
"3036",3036,2142,5,3,90
"3037",3037,2142,16,1,30
"3038",3038,2143,15,5,150
"3039",3039,2144,1,4,120
"3040",3040,2144,6,1,30
"3041",3041,2153,5,5,150
"3042",3042,2154,5,1,30
"3043",3043,2154,10,3,90
"3044",3044,2155,1,4,120
"3045",3045,2156,5,2,60
"3046",3046,2156,6,2,60
"3047",3047,2157,1,2,60
"3048",3048,2157,6,2,60
"3049",3049,2158,5,1,30
"3050",3050,2158,6,4,120
"3051",3051,2159,1,4,120
"3052",3052,2160,5,4,120
"3053",3053,2161,1,2,60
"3054",3054,2161,6,1,30
"3055",3055,2161,17,1,30
"3056",3056,2162,5,5,150
"3057",3057,2163,5,1,30
"3058",3058,2163,6,3,90
"3059",3059,2164,5,1,30
"3060",3060,2164,6,3,90
"3061",3061,2165,5,3,90
"3062",3062,2165,6,2,60
"3063",3063,2166,15,1,30
"3064",3064,2166,17,3,90
"3065",3065,2167,6,6,180
"3066",3066,2168,6,5,150
"3067",3067,2169,1,1,30
"3068",3068,2169,6,3,90
"3069",3069,2170,5,6,180
"3070",3070,2171,5,4,120
"3071",3071,2173,17,4,120
"3072",3072,2174,5,2,60
"3073",3073,2174,6,2,60
"3074",3074,2175,5,4,120
"3075",3075,2175,6,1,30
"3076",3076,2176,5,1,30
"3077",3077,2176,6,5,150
"3078",3078,2177,6,5,150
"3079",3079,2178,15,4,120
"3080",3080,2179,15,5,150
"3081",3081,2180,5,3,90
"3082",3082,2180,6,1,30
"3083",3083,2181,14,4,120
"3084",3084,2182,5,5,150
"3085",3085,2183,1,4,120
"3086",3086,2184,6,5,150
"3087",3087,2185,5,4,120
"3088",3088,2186,5,3,90
"3089",3089,2186,6,1,30
"3090",3090,2187,6,4,120
"3091",3091,2188,5,4,120
"3092",3092,2189,5,4,120
"3093",3093,2189,17,1,30
"3094",3094,2190,5,4,120
"3095",3095,2191,5,4,120
"3096",3096,2192,5,4,120
"3097",3097,2192,6,1,30
"3098",3098,2193,5,2,60
"3099",3099,2193,6,2,60
"3100",3100,2194,5,3,90
"3101",3101,2194,6,1,30
"3102",3102,2195,5,2,60
"3103",3103,2195,10,2,60
"3104",3104,2196,5,5,150
"3105",3105,2197,5,3,90
"3106",3106,2197,10,1,30
"3107",3107,2198,5,4,120
"3108",3108,2198,6,1,30
"3109",3109,2199,5,4,120
"3110",3110,2200,5,5,150
"3111",3111,2200,6,1,30
"3112",3112,2201,6,5,150
"3113",3113,2202,16,3,90
"3114",3114,2202,17,1,30
"3115",3115,2203,16,6,180
"3116",3116,2204,16,3,90
"3117",3117,2204,17,1,30
"3118",3118,2205,1,3,90
"3119",3119,2205,6,1,30
"3120",3120,2206,5,1,30
"3121",3121,2206,6,4,120
"3122",3122,2207,6,4,120
"3123",3123,2207,18,1,30
"3124",3124,2208,5,1,30
"3125",3125,2208,6,4,120
"3126",3126,2209,6,3,90
"3127",3127,2209,8,1,30
"3128",3128,2209,18,1,30
"3129",3129,2210,5,1,30
"3130",3130,2210,6,3,90
"3131",3131,2211,5,1,30
"3132",3132,2211,6,3,90
"3133",3133,2212,6,5,150
"3134",3134,2213,5,2,60
"3135",3135,2213,6,3,90
"3136",3136,2214,15,4,120
"3137",3137,2215,15,6,180
"3138",3138,2216,5,4,120
"3139",3139,2217,5,5,150
"3140",3140,2218,5,5,150
"3141",3141,2219,5,1,30
"3142",3142,2219,17,3,90
"3143",3143,2220,17,5,150
"3144",3144,2222,6,5,150
"3145",3145,2223,6,5,150
"3146",3146,2224,6,5,150
"3147",3147,2225,6,6,180
"3148",3148,2226,5,1,30
"3149",3149,2226,6,3,90
"3150",3150,2226,14,1,30
"3151",3151,2227,1,3,90
"3152",3152,2227,18,2,60
"3153",3153,2228,15,5,150
"3154",3154,2229,5,3,90
"3155",3155,2229,6,1,30
"3156",3156,2231,5,5,150
"3157",3157,2232,5,6,180
"3158",3158,2236,5,5,150
"3159",3159,2237,5,5,150
"3160",3160,2238,5,4,120
"3161",3161,2238,6,1,30
"3162",3162,2239,5,2,60
"3163",3163,2239,16,2,60
"3164",3164,2240,5,6,180
"3165",3165,2241,5,6,180
"3166",3166,2242,5,3,90
"3167",3167,2242,6,2,60
"3168",3168,2243,5,5,150
"3169",3169,2244,5,4,120
"3170",3170,2244,6,1,30
"3171",3171,2245,1,3,90
"3172",3172,2245,5,1,30
"3173",3173,2246,5,1,30
"3174",3174,2246,6,3,90
"3175",3175,2247,17,6,180
"3176",3176,2248,17,5,150
"3177",3177,2249,17,4,120
"3178",3178,2250,15,4,120
"3179",3179,2251,5,1,30
"3180",3180,2251,6,3,90
"3181",3181,2251,15,1,30
"3182",3182,2252,17,5,150
"3183",3183,2253,15,1,30
"3184",3184,2253,16,4,120
"3185",3185,2254,17,5,150
"3186",3186,2255,5,3,90
"3187",3187,2255,15,1,30
"3188",3188,2256,5,5,150
"3189",3189,2257,6,3,90
"3190",3190,2257,15,1,30
"3191",3191,2258,5,2,60
"3192",3192,2258,6,2,60
"3193",3193,2259,5,3,90
"3194",3194,2259,6,2,60
"3195",3195,2260,5,3,90
"3196",3196,2260,6,3,90
"3197",3197,2261,5,2,60
"3198",3198,2261,6,2,60
"3199",3199,2262,6,4,120
"3200",3200,2263,15,1,30
"3201",3201,2263,17,4,120
"3202",3202,2265,5,5,150
"3203",3203,2266,17,4,120
"3204",3204,2267,15,5,150
"3205",3205,2268,18,5,150
"3206",3206,2269,15,4,120
"3207",3207,2270,17,4,120
"3208",3208,2271,6,2,60
"3209",3209,2271,15,1,30
"3210",3210,2271,16,2,60
"3211",3211,2272,17,5,150
"3212",3212,2273,5,5,150
"3213",3213,2273,6,1,30
"3214",3214,2274,17,5,150
"3215",3215,2275,17,4,120
"3216",3216,2276,17,4,120
"3217",3217,2277,5,1,30
"3218",3218,2277,6,3,90
"3219",3219,2278,17,4,120
"3220",3220,2279,5,6,180
"3221",3221,2280,17,4,120
"3222",3222,2281,5,1,30
"3223",3223,2281,6,4,120
"3224",3224,2282,6,4,120
"3225",3225,2283,5,5,150
"3226",3226,2284,5,4,120
"3227",3227,2284,6,1,30
"3228",3228,2285,6,4,120
"3229",3229,2286,1,1,30
"3230",3230,2286,17,3,90
"3231",3231,2286,18,1,30
"3232",3232,2287,17,4,120
"3233",3233,2288,1,1,30
"3234",3234,2288,5,1,30
"3235",3235,2288,17,3,90
"3236",3236,2289,6,4,120
"3237",3237,2289,17,1,30
"3238",3238,2291,17,5,150
"3239",3239,2292,17,5,150
"3240",3240,2293,6,6,180
"3241",3241,2294,5,3,90
"3242",3242,2294,15,2,60
"3243",3243,2295,5,3,90
"3244",3244,2295,17,2,60
"3245",3245,2296,5,4,120
"3246",3246,2297,1,1,30
"3247",3247,2297,17,4,120
"3248",3248,2298,5,5,150
"3249",3249,2298,6,1,30
"3250",3250,2299,5,4,120
"3251",3251,2299,6,1,30
"3252",3252,2300,14,5,150
"3253",3253,2301,5,4,120
"3254",3254,2301,6,1,30
"3255",3255,2302,6,4,120
"3256",3256,2303,5,2,60
"3257",3257,2303,17,2,60
"3258",3258,2305,5,1,30
"3259",3259,2305,6,3,90
"3260",3260,2306,5,5,150
"3261",3261,2307,16,3,90
"3262",3262,2307,17,2,60
"3263",3263,2309,5,3,90
"3264",3264,2309,8,2,60
"3265",3265,2310,6,1,30
"3266",3266,2310,8,4,120
"3267",3267,2311,6,1,30
"3268",3268,2311,8,4,120
"3269",3269,2312,5,4,120
"3270",3270,2312,17,1,30
"3271",3271,2313,5,4,120
"3272",3272,2314,5,5,150
"3273",3273,2314,6,1,30
"3274",3274,2315,5,4,120
"3275",3275,2315,6,1,30
"3276",3276,2317,6,4,120
"3277",3277,2318,5,4,120
"3278",3278,2318,16,1,30
"3279",3279,2319,5,5,150
"3280",3280,2320,5,5,150
"3281",3281,2321,5,1,30
"3282",3282,2321,6,1,30
"3283",3283,2321,17,3,90
"3284",3284,2322,5,4,120
"3285",3285,2324,6,1,30
"3286",3286,2324,17,3,90
"3287",3287,2325,14,4,120
"3288",3288,2326,5,2,60
"3289",3289,2326,6,3,90
"3290",3290,2327,5,4,120
"3291",3291,2327,6,2,60
"3292",3292,2328,18,4,120
"3293",3293,2329,5,3,90
"3294",3294,2329,15,1,30
"3295",3295,2329,17,1,30
"3296",3296,2330,6,4,120
"3297",3297,2331,1,1,30
"3298",3298,2331,14,5,150
"3299",3299,2332,6,3,90
"3300",3300,2332,17,2,60
"3301",3301,2334,5,2,60
"3302",3302,2334,6,4,120
"3303",3303,2335,5,1,30
"3304",3304,2335,6,4,120
"3305",3305,2336,1,1,30
"3306",3306,2336,8,4,120
"3307",3307,2338,6,4,120
"3308",3308,2339,5,3,90
"3309",3309,2339,15,1,30
"3310",3310,2340,5,4,120
"3311",3311,2341,5,1,30
"3312",3312,2341,6,1,30
"3313",3313,2341,8,3,90
"3314",3314,2342,1,2,60
"3315",3315,2342,14,2,60
"3316",3316,2343,1,3,90
"3317",3317,2343,6,2,60
"3318",3318,2343,14,1,30
"3319",3319,2344,1,1,30
"3320",3320,2344,6,1,30
"3321",3321,2344,14,3,90
"3322",3322,2345,1,1,30
"3323",3323,2345,6,1,30
"3324",3324,2345,14,3,90
"3325",3325,2346,6,4,120
"3326",3326,2347,6,2,60
"3327",3327,2347,15,3,90
"3328",3328,2348,5,2,60
"3329",3329,2348,6,2,60
"3330",3330,2349,5,1,30
"3331",3331,2349,15,4,120
"3332",3332,2350,5,2,60
"3333",3333,2350,15,3,90
"3334",3334,2351,6,4,120
"3335",3335,2352,16,3,90
"3336",3336,2352,17,2,60
"3337",3337,2353,6,4,120
"3338",3338,2353,14,1,30
"3339",3339,2354,1,2,60
"3340",3340,2354,6,1,30
"3341",3341,2354,14,1,30
"3342",3342,2355,5,3,90
"3343",3343,2355,14,3,90
"3344",3344,2356,6,6,180
"3345",3345,2357,5,4,120
"3346",3346,2358,5,4,120
"3347",3347,2359,17,4,120
"3348",3348,2360,17,4,120
"3349",3349,2361,17,5,150
"3350",3350,2362,1,1,30
"3351",3351,2362,6,4,120
"3352",3352,2363,5,2,60
"3353",3353,2363,6,3,90
"3354",3354,2364,5,2,60
"3355",3355,2364,10,2,60
"3356",3356,2365,5,5,150
"3357",3357,2366,5,4,120
"3358",3358,2370,5,1,30
"3359",3359,2370,6,1,30
"3360",3360,2370,17,3,90
"3361",3361,2371,5,4,120
"3362",3362,2372,5,4,120
"3363",3363,2372,6,1,30
"3364",3364,2373,6,6,180
"3365",3365,2374,1,1,30
"3366",3366,2374,6,5,150
"3367",3367,2375,17,5,150
"3368",3368,2376,5,2,60
"3369",3369,2376,6,2,60
"3370",3370,2377,5,1,30
"3371",3371,2377,6,1,30
"3372",3372,2377,17,3,90
"3373",3373,2378,1,1,30
"3374",3374,2378,6,4,120
"3375",3375,2378,8,1,30
"3376",3376,2379,5,4,120
"3377",3377,2380,5,3,90
"3378",3378,2380,17,2,60
"3379",3379,2381,5,5,150
"3380",3380,2382,17,4,120
"3381",3381,2386,5,6,180
"3382",3382,2387,5,5,150
"3383",3383,2388,6,2,60
"3384",3384,2388,17,2,60
"3385",3385,2389,16,3,90
"3386",3386,2389,17,2,60
"3387",3387,2392,17,4,120
"3388",3388,2393,17,4,120
"3389",3389,2394,5,5,150
"3390",3390,2395,5,2,60
"3391",3391,2395,6,2,60
"3392",3392,2396,14,2,60
"3393",3393,2396,17,2,60
"3394",3394,2397,5,4,120
"3395",3395,2398,5,6,180
"3396",3396,2399,5,4,120
"3397",3397,2402,5,4,120
"3398",3398,2402,17,2,60
"3399",3399,2403,5,4,120
"3400",3400,2403,17,2,60
"3401",3401,2404,15,3,90
"3402",3402,2404,17,2,60
"3403",3403,2405,1,3,90
"3404",3404,2405,6,1,30
"3405",3405,2406,5,2,60
"3406",3406,2406,6,3,90
"3407",3407,2407,5,2,60
"3408",3408,2407,16,2,60
"3409",3409,2408,5,4,120
"3410",3410,2408,16,1,30
"3411",3411,2409,5,1,30
"3412",3412,2409,16,5,150
"3413",3413,2410,5,4,120
"3414",3414,2411,17,4,120
"3415",3415,2412,5,1,30
"3416",3416,2412,6,4,120
"3417",3417,2413,5,1,30
"3418",3418,2413,10,4,120
"3419",3419,2414,5,1,30
"3420",3420,2414,6,4,120
"3421",3421,2415,5,4,120
"3422",3422,2417,5,3,90
"3423",3423,2417,6,2,60
"3424",3424,2418,5,1,30
"3425",3425,2418,6,3,90
"3426",3426,2418,8,1,30
"3427",3427,2419,6,4,120
"3428",3428,2420,5,1,30
"3429",3429,2420,6,3,90
"3430",3430,2420,8,1,30
"3431",3431,2421,6,4,120
"3432",3432,2422,5,2,60
"3433",3433,2422,6,3,90
"3434",3434,2423,5,5,150
"3435",3435,2424,17,6,180
"3436",3436,2425,17,6,180
"3437",3437,2426,6,6,180
"3438",3438,2427,6,5,150
"3439",3439,2428,5,2,60
"3440",3440,2428,6,2,60
"3441",3441,2429,5,3,90
"3442",3442,2429,10,2,60
"3443",3443,2430,5,2,60
"3444",3444,2430,16,2,60
"3445",3445,2430,17,1,30
"3446",3446,2431,5,2,60
"3447",3447,2431,16,2,60
"3448",3448,2431,17,1,30
"3449",3449,2432,1,2,60
"3450",3450,2432,6,3,90
"3451",3451,2433,5,5,150
"3452",3452,2434,5,1,30
"3453",3453,2434,6,3,90
"3454",3454,2435,5,5,150
"3455",3455,2437,5,1,30
"3456",3456,2437,14,3,90
"3457",3457,2437,17,1,30
"3458",3458,2438,14,4,120
"3459",3459,2438,17,1,30
"3460",3460,2439,14,2,60
"3461",3461,2439,17,2,60
"3462",3462,2440,14,2,60
"3463",3463,2440,17,4,120
"3464",3464,2441,5,4,120
"3465",3465,2442,5,6,180
"3466",3466,2443,6,3,90
"3467",3467,2443,17,3,90
"3468",3468,2444,1,3,90
"3469",3469,2444,6,2,60
"3470",3470,2445,6,4,120
"3471",3471,2446,5,5,150
"3472",3472,2446,17,1,30
"3473",3473,2447,6,5,150
"3474",3474,2448,5,2,60
"3475",3475,2448,17,2,60
"3476",3476,2449,5,3,90
"3477",3477,2449,6,1,30
"3478",3478,2450,6,5,150
"3479",3479,2451,5,3,90
"3480",3480,2451,6,2,60
"3481",3481,2452,5,3,90
"3482",3482,2452,6,1,30
"3483",3483,2453,5,4,120
"3484",3484,2454,15,1,30
"3485",3485,2454,17,4,120
"3486",3486,2455,6,1,30
"3487",3487,2455,17,4,120
"3488",3488,2456,6,4,120
"3489",3489,2457,5,5,150
"3490",3490,2458,5,5,150
"3491",3491,2459,15,2,60
"3492",3492,2459,17,2,60
"3493",3493,2460,5,4,120
"3494",3494,2461,5,4,120
"3495",3495,2462,5,4,120
"3496",3496,2463,6,4,120
"3497",3497,2464,1,2,60
"3498",3498,2464,6,2,60
"3499",3499,2465,1,5,150
"3500",3500,2466,1,3,90
"3501",3501,2466,6,2,60
"3502",3502,2467,1,2,60
"3503",3503,2467,5,2,60
"3504",3504,2468,5,5,150
"3505",3505,2469,5,4,120
"3506",3506,2470,5,2,60
"3507",3507,2470,17,2,60
"3508",3508,2471,17,4,120
"3509",3509,2472,17,4,120
"3510",3510,2473,6,2,60
"3511",3511,2473,17,3,90
"3512",3512,2474,5,1,30
"3513",3513,2474,16,3,90
"3514",3514,2474,18,1,30
"3515",3515,2475,15,4,120
"3516",3516,2475,17,2,60
"3517",3517,2476,15,4,120
"3518",3518,2477,17,5,150
"3519",3519,2478,17,5,150
"3520",3520,2479,17,5,150
"3521",3521,2480,17,5,150
"3522",3522,2481,17,6,180
"3523",3523,2482,17,4,120
"3524",3524,2483,17,5,150
"3525",3525,2484,17,4,120
"3526",3526,2485,17,5,150
"3527",3527,2486,5,2,60
"3528",3528,2486,6,3,90
"3529",3529,2487,6,4,120
"3530",3530,2488,6,1,30
"3531",3531,2488,18,5,150
"3532",3532,2489,5,5,150
"3533",3533,2490,17,6,180
"3534",3534,2491,5,3,90
"3535",3535,2491,6,3,90
"3536",3536,2492,15,5,150
"3537",3537,2493,5,5,150
"3538",3538,2493,15,1,30
"3539",3539,2494,18,4,120
"3540",3540,2495,18,4,120
"3541",3541,2496,6,6,180
"3542",3542,2497,18,5,150
"3543",3543,2498,5,5,150
"3544",3544,2499,5,4,120
