"","OID_","OBJECTID_1","Value","Count","Area"
"2411",2411,266,17,517,465300
"2412",2412,266,18,127,114300
"2413",2413,267,1,2427,2184300
"2414",2414,267,5,12097,10887300
"2415",2415,267,6,12002,10801800
"2416",2416,267,8,442,397800
"2417",2417,267,10,113,101700
"2418",2418,267,14,475,427500
"2419",2419,267,15,266,239400
"2420",2420,267,16,534,480600
"2421",2421,267,17,576,518400
"2422",2422,267,18,499,449100
"2423",2423,268,1,7,6300
"2424",2424,268,5,8639,7775100
"2425",2425,268,6,420,378000
"2426",2426,268,8,209,188100
"2427",2427,268,10,89,80100
"2428",2428,268,14,6234,5610600
"2429",2429,268,15,11305,10174500
"2430",2430,268,16,20,18000
"2431",2431,268,17,1703,1532700
"2432",2432,268,18,817,735300
"2433",2433,269,1,859,773100
"2434",2434,269,5,14913,13421700
"2435",2435,269,6,3768,3391200
"2436",2436,269,8,1098,988200
"2437",2437,269,10,686,617400
"2438",2438,269,14,484,435600
"2439",2439,269,15,673,605700
"2440",2440,269,16,586,527400
"2441",2441,269,17,1295,1165500
"2442",2442,269,18,5081,4572900
"2443",2443,270,1,289,260100
"2444",2444,270,5,4606,4145400
"2445",2445,270,6,2130,1917000
"2446",2446,270,8,141,126900
"2447",2447,270,10,48,43200
"2448",2448,270,14,3288,2959200
"2449",2449,270,15,4906,4415400
"2450",2450,270,16,66,59400
"2451",2451,270,17,13933,12539700
"2452",2452,270,18,28,25200
"2453",2453,271,1,313,281700
"2454",2454,271,5,4642,4177800
"2455",2455,271,6,2186,1967400
"2456",2456,271,8,146,131400
"2457",2457,271,10,47,42300
"2458",2458,271,14,3464,3117600
"2459",2459,271,15,4923,4430700
"2460",2460,271,16,66,59400
"2461",2461,271,17,13621,12258900
"2462",2462,271,18,24,21600
"2463",2463,272,1,316,284400
"2464",2464,272,5,4675,4207500
"2465",2465,272,6,2146,1931400
"2466",2466,272,8,147,132300
"2467",2467,272,10,48,43200
"2468",2468,272,14,3549,3194100
"2469",2469,272,15,4955,4459500
"2470",2470,272,16,66,59400
"2471",2471,272,17,13492,12142800
"2472",2472,272,18,34,30600
"2473",2473,273,1,3867,3480300
"2474",2474,273,5,16487,14838300
"2475",2475,273,6,1355,1219500
"2476",2476,273,8,244,219600
"2477",2477,273,10,23,20700
"2478",2478,273,14,3757,3381300
"2479",2479,273,17,624,561600
"2480",2480,273,18,3083,2774700
"2481",2481,274,1,403,362700
"2482",2482,274,5,1300,1170000
"2483",2483,274,6,5302,4771800
"2484",2484,274,8,134,120600
"2485",2485,274,14,106,95400
"2486",2486,274,15,4600,4140000
"2487",2487,274,16,265,238500
"2488",2488,274,17,3472,3124800
"2489",2489,274,18,13849,12464100
"2490",2490,275,1,894,804600
"2491",2491,275,5,8518,7666200
"2492",2492,275,6,4463,4016700
"2493",2493,275,8,347,312300
"2494",2494,275,10,86,77400
"2495",2495,275,14,403,362700
"2496",2496,275,15,8593,7733700
"2497",2497,275,16,1772,1594800
"2498",2498,275,17,3774,3396600
"2499",2499,275,18,572,514800
"2500",2500,276,1,1561,1404900
"2501",2501,276,5,6955,6259500
"2502",2502,276,6,6473,5825700
"2503",2503,276,8,320,288000
"2504",2504,276,10,22,19800
"2505",2505,276,14,9,8100
"2506",2506,276,15,11550,10395000
"2507",2507,276,16,630,567000
"2508",2508,276,17,1873,1685700
"2509",2509,276,18,43,38700
"2510",2510,277,1,3697,3327300
"2511",2511,277,5,17744,15969600
"2512",2512,277,6,1060,954000
"2513",2513,277,8,486,437400
"2514",2514,277,10,23,20700
"2515",2515,277,14,3803,3422700
"2516",2516,277,17,679,611100
"2517",2517,277,18,1950,1755000
"2518",2518,278,1,6334,5700600
"2519",2519,278,5,8608,7747200
"2520",2520,278,6,10667,9600300
"2521",2521,278,8,329,296100
"2522",2522,278,10,245,220500
"2523",2523,278,14,300,270000
"2524",2524,278,15,1727,1554300
"2525",2525,278,17,1184,1065600
"2526",2526,278,18,47,42300
"2527",2527,279,1,795,715500
"2528",2528,279,5,8109,7298100
"2529",2529,279,6,4345,3910500
"2530",2530,279,8,1032,928800
"2531",2531,279,10,135,121500
"2532",2532,279,14,2095,1885500
"2533",2533,279,15,7508,6757200
"2534",2534,279,16,2780,2502000
"2535",2535,279,17,1618,1456200
"2536",2536,279,18,1025,922500
"2537",2537,280,1,3355,3019500
"2538",2538,280,5,9151,8235900
"2539",2539,280,6,11775,10597500
"2540",2540,280,8,97,87300
"2541",2541,280,10,507,456300
"2542",2542,280,14,170,153000
"2543",2543,280,15,2277,2049300
"2544",2544,280,16,31,27900
"2545",2545,280,17,2083,1874700
"2546",2546,281,1,139,125100
"2547",2547,281,5,5133,4619700
"2548",2548,281,6,2464,2217600
"2549",2549,281,8,231,207900
"2550",2550,281,10,25,22500
"2551",2551,281,14,344,309600
"2552",2552,281,15,7896,7106400
"2553",2553,281,16,26,23400
"2554",2554,281,17,2239,2015100
"2555",2555,281,18,10946,9851400
"2556",2556,282,1,653,587700
"2557",2557,282,5,9838,8854200
"2558",2558,282,6,536,482400
"2559",2559,282,8,464,417600
"2560",2560,282,10,164,147600
"2561",2561,282,14,5068,4561200
"2562",2562,282,15,8431,7587900
"2563",2563,282,16,1,900
"2564",2564,282,17,2378,2140200
"2565",2565,282,18,1895,1705500
"2566",2566,283,1,1518,1366200
"2567",2567,283,5,5332,4798800
"2568",2568,283,6,1350,1215000
"2569",2569,283,8,1334,1200600
"2570",2570,283,10,239,215100
"2571",2571,283,14,322,289800
"2572",2572,283,15,3074,2766600
"2573",2573,283,16,2225,2002500
"2574",2574,283,17,13850,12465000
"2575",2575,283,18,198,178200
"2576",2576,284,1,506,455400
"2577",2577,284,5,1195,1075500
"2578",2578,284,6,1532,1378800
"2579",2579,284,8,36,32400
"2580",2580,284,10,303,272700
"2581",2581,284,14,1472,1324800
"2582",2582,284,15,452,406800
"2583",2583,284,16,360,324000
"2584",2584,284,17,23469,21122100
"2585",2585,284,18,115,103500
"2586",2586,285,1,7649,6884100
"2587",2587,285,5,8496,7646400
"2588",2588,285,6,3645,3280500
"2589",2589,285,8,38,34200
"2590",2590,285,10,277,249300
"2591",2591,285,14,310,279000
"2592",2592,285,15,6755,6079500
"2593",2593,285,16,224,201600
"2594",2594,285,17,2024,1821600
"2595",2595,285,18,33,29700
"2596",2596,287,1,3746,3371400
"2597",2597,287,5,17627,15864300
"2598",2598,287,6,1052,946800
"2599",2599,287,8,476,428400
"2600",2600,287,10,23,20700
"2601",2601,287,14,3819,3437100
"2602",2602,287,17,676,608400
"2603",2603,287,18,2023,1820700
"2604",2604,288,1,3875,3487500
"2605",2605,288,5,16322,14689800
"2606",2606,288,6,1464,1317600
"2607",2607,288,8,200,180000
"2608",2608,288,10,11,9900
"2609",2609,288,14,4235,3811500
"2610",2610,288,17,543,488700
"2611",2611,288,18,2774,2496600
"2612",2612,290,1,101,90900
"2613",2613,290,5,1647,1482300
"2614",2614,290,6,516,464400
"2615",2615,290,8,12,10800
"2616",2616,290,10,31,27900
"2617",2617,290,14,2617,2355300
"2618",2618,290,15,2367,2130300
"2619",2619,290,17,9506,8555400
"2620",2620,290,18,12626,11363400
"2621",2621,291,1,3863,3476700
"2622",2622,291,5,18116,16304400
"2623",2623,291,6,1035,931500
"2624",2624,291,8,819,737100
"2625",2625,291,10,102,91800
"2626",2626,291,14,4184,3765600
"2627",2627,291,17,357,321300
"2628",2628,291,18,959,863100
"2629",2629,292,1,5502,4951800
"2630",2630,292,5,4846,4361400
"2631",2631,292,6,8088,7279200
"2632",2632,292,8,118,106200
"2633",2633,292,10,71,63900
"2634",2634,292,14,1089,980100
"2635",2635,292,15,6684,6015600
"2636",2636,292,16,11,9900
"2637",2637,292,17,2500,2250000
"2638",2638,292,18,519,467100
"2639",2639,293,1,855,769500
"2640",2640,293,5,12030,10827000
"2641",2641,293,6,2375,2137500
"2642",2642,293,8,189,170100
"2643",2643,293,10,386,347400
"2644",2644,293,14,534,480600
"2645",2645,293,15,3012,2710800
"2646",2646,293,16,95,85500
"2647",2647,293,17,1530,1377000
"2648",2648,293,18,8424,7581600
"2649",2649,294,1,182,163800
"2650",2650,294,5,1995,1795500
"2651",2651,294,6,4655,4189500
"2652",2652,294,8,372,334800
"2653",2653,294,10,35,31500
"2654",2654,294,14,1037,933300
"2655",2655,294,15,19070,17163000
"2656",2656,294,16,418,376200
"2657",2657,294,17,1301,1170900
"2658",2658,294,18,377,339300
"2659",2659,295,1,506,455400
"2660",2660,295,5,1193,1073700
"2661",2661,295,6,1532,1378800
"2662",2662,295,8,36,32400
"2663",2663,295,10,303,272700
"2664",2664,295,14,1473,1325700
"2665",2665,295,15,452,406800
"2666",2666,295,16,360,324000
"2667",2667,295,17,23468,21121200
"2668",2668,295,18,115,103500
"2669",2669,296,1,1002,901800
"2670",2670,296,5,8517,7665300
"2671",2671,296,6,5746,5171400
"2672",2672,296,8,257,231300
"2673",2673,296,10,85,76500
"2674",2674,296,14,334,300600
"2675",2675,296,15,11673,10505700
"2676",2676,296,16,36,32400
"2677",2677,296,17,1743,1568700
"2678",2678,296,18,54,48600
"2679",2679,297,1,176,158400
"2680",2680,297,5,1993,1793700
"2681",2681,297,6,4480,4032000
"2682",2682,297,8,387,348300
"2683",2683,297,10,26,23400
"2684",2684,297,14,988,889200
"2685",2685,297,15,19309,17378100
"2686",2686,297,16,427,384300
"2687",2687,297,17,1276,1148400
"2688",2688,297,18,377,339300
"2689",2689,298,1,4474,4026600
"2690",2690,298,5,5029,4526100
"2691",2691,298,6,678,610200
"2692",2692,298,8,945,850500
"2693",2693,298,10,262,235800
"2694",2694,298,14,5014,4512600
"2695",2695,298,15,10758,9682200
"2696",2696,298,16,22,19800
"2697",2697,298,17,1805,1624500
"2698",2698,298,18,444,399600
"2699",2699,299,1,209,188100
"2700",2700,299,5,2755,2479500
"2701",2701,299,6,2705,2434500
"2702",2702,299,8,120,108000
"2703",2703,299,10,252,226800
"2704",2704,299,14,127,114300
"2705",2705,299,15,2640,2376000
"2706",2706,299,16,278,250200
"2707",2707,299,17,11265,10138500
"2708",2708,299,18,9083,8174700
"2709",2709,300,1,128,115200
"2710",2710,300,5,5885,5296500
"2711",2711,300,6,4337,3903300
"2712",2712,300,8,130,117000
"2713",2713,300,10,307,276300
"2714",2714,300,14,173,155700
"2715",2715,300,15,5792,5212800
"2716",2716,300,16,447,402300
"2717",2717,300,17,8533,7679700
"2718",2718,300,18,3687,3318300
"2719",2719,301,1,7681,6912900
"2720",2720,301,5,5164,4647600
"2721",2721,301,6,9218,8296200
"2722",2722,301,8,52,46800
"2723",2723,301,10,268,241200
"2724",2724,301,14,2470,2223000
"2725",2725,301,15,2935,2641500
"2726",2726,301,16,41,36900
"2727",2727,301,17,1591,1431900
"2728",2728,301,18,6,5400
"2729",2729,302,1,117,105300
"2730",2730,302,5,6241,5616900
"2731",2731,302,6,4502,4051800
"2732",2732,302,8,137,123300
"2733",2733,302,10,307,276300
"2734",2734,302,14,180,162000
"2735",2735,302,15,5779,5201100
"2736",2736,302,16,447,402300
"2737",2737,302,17,8529,7676100
"2738",2738,302,18,3197,2877300
"2739",2739,303,1,1545,1390500
"2740",2740,303,5,11647,10482300
"2741",2741,303,6,10771,9693900
"2742",2742,303,8,218,196200
"2743",2743,303,10,181,162900
"2744",2744,303,14,238,214200
"2745",2745,303,15,453,407700
"2746",2746,303,16,681,612900
"2747",2747,303,17,2258,2032200
"2748",2748,303,18,1454,1308600
"2749",2749,304,1,2120,1908000
"2750",2750,304,5,1916,1724400
"2751",2751,304,6,1800,1620000
"2752",2752,304,8,5440,4896000
"2753",2753,304,10,207,186300
"2754",2754,304,14,427,384300
"2755",2755,304,15,9402,8461800
"2756",2756,304,16,214,192600
"2757",2757,304,17,872,784800
"2758",2758,304,18,7049,6344100
"2759",2759,305,1,98,88200
"2760",2760,305,5,17845,16060500
"2761",2761,305,6,10373,9335700
"2762",2762,305,8,78,70200
"2763",2763,305,10,32,28800
"2764",2764,305,14,6,5400
"2765",2765,305,16,287,258300
"2766",2766,305,17,532,478800
"2767",2767,305,18,174,156600
"2768",2768,306,1,112,100800
"2769",2769,306,5,20152,18136800
"2770",2770,306,6,2357,2121300
"2771",2771,306,8,287,258300
"2772",2772,306,10,1412,1270800
"2773",2773,306,14,22,19800
"2774",2774,306,15,1540,1386000
"2775",2775,306,16,379,341100
"2776",2776,306,17,2102,1891800
"2777",2777,306,18,1054,948600
"2778",2778,307,1,111,99900
"2779",2779,307,5,6643,5978700
"2780",2780,307,6,4608,4147200
"2781",2781,307,8,142,127800
"2782",2782,307,10,307,276300
"2783",2783,307,14,190,171000
"2784",2784,307,15,5794,5214600
"2785",2785,307,16,454,408600
"2786",2786,307,17,8650,7785000
"2787",2787,307,18,2544,2289600
"2788",2788,309,1,1697,1527300
"2789",2789,309,5,5762,5185800
"2790",2790,309,6,2126,1913400
"2791",2791,309,8,84,75600
"2792",2792,309,10,48,43200
"2793",2793,309,14,1637,1473300
"2794",2794,309,15,14272,12844800
"2795",2795,309,16,18,16200
"2796",2796,309,17,3797,3417300
"2797",2797,310,1,1661,1494900
"2798",2798,310,5,11330,10197000
"2799",2799,310,6,3181,2862900
"2800",2800,310,8,1405,1264500
"2801",2801,310,10,204,183600
"2802",2802,310,14,47,42300
"2803",2803,310,15,7413,6671700
"2804",2804,310,16,1841,1656900
"2805",2805,310,17,2325,2092500
"2806",2806,310,18,10,9000
"2807",2807,311,1,2158,1942200
"2808",2808,311,5,2064,1857600
"2809",2809,311,6,3525,3172500
"2810",2810,311,8,375,337500
"2811",2811,311,10,40,36000
"2812",2812,311,14,130,117000
"2813",2813,311,15,8105,7294500
"2814",2814,311,16,672,604800
"2815",2815,311,17,2496,2246400
"2816",2816,311,18,9863,8876700
"2817",2817,312,1,3687,3318300
"2818",2818,312,5,17506,15755400
"2819",2819,312,6,1045,940500
"2820",2820,312,8,449,404100
"2821",2821,312,10,23,20700
"2822",2822,312,14,3775,3397500
"2823",2823,312,17,673,605700
"2824",2824,312,18,2286,2057400
"2825",2825,313,1,893,803700
"2826",2826,313,5,4528,4075200
"2827",2827,313,6,19747,17772300
"2828",2828,313,8,222,199800
"2829",2829,313,14,606,545400
"2830",2830,313,16,8,7200
"2831",2831,313,17,1988,1789200
"2832",2832,313,18,1442,1297800
"2833",2833,314,1,75,67500
"2834",2834,314,5,6765,6088500
"2835",2835,314,6,5373,4835700
"2836",2836,314,8,132,118800
"2837",2837,314,10,272,244800
"2838",2838,314,14,142,127800
"2839",2839,314,15,6598,5938200
"2840",2840,314,16,431,387900
"2841",2841,314,17,6318,5686200
"2842",2842,314,18,3331,2997900
"2843",2843,315,1,4294,3864600
"2844",2844,315,5,14631,13167900
"2845",2845,315,6,5429,4886100
"2846",2846,315,10,161,144900
"2847",2847,315,14,598,538200
"2848",2848,315,15,2866,2579400
"2849",2849,315,16,10,9000
"2850",2850,315,17,1419,1277100
"2851",2851,315,18,39,35100
"2852",2852,316,1,3615,3253500
"2853",2853,316,5,4044,3639600
"2854",2854,316,6,10107,9096300
"2855",2855,316,8,278,250200
"2856",2856,316,10,197,177300
"2857",2857,316,14,598,538200
"2858",2858,316,15,4087,3678300
"2859",2859,316,16,110,99000
"2860",2860,316,17,4777,4299300
"2861",2861,316,18,1629,1466100
"2862",2862,317,1,3615,3253500
"2863",2863,317,5,4044,3639600
"2864",2864,317,6,10107,9096300
"2865",2865,317,8,278,250200
"2866",2866,317,10,197,177300
"2867",2867,317,14,598,538200
"2868",2868,317,15,4087,3678300
"2869",2869,317,16,110,99000
"2870",2870,317,17,4777,4299300
"2871",2871,317,18,1629,1466100
"2872",2872,318,1,3615,3253500
"2873",2873,318,5,4044,3639600
"2874",2874,318,6,10107,9096300
"2875",2875,318,8,278,250200
"2876",2876,318,10,197,177300
"2877",2877,318,14,598,538200
"2878",2878,318,15,4087,3678300
"2879",2879,318,16,110,99000
"2880",2880,318,17,4777,4299300
"2881",2881,318,18,1629,1466100
"2882",2882,319,1,3615,3253500
"2883",2883,319,5,4044,3639600
"2884",2884,319,6,10107,9096300
"2885",2885,319,8,278,250200
"2886",2886,319,10,197,177300
"2887",2887,319,14,598,538200
"2888",2888,319,15,4087,3678300
"2889",2889,319,16,110,99000
"2890",2890,319,17,4777,4299300
"2891",2891,319,18,1629,1466100
"2892",2892,320,1,2382,2143800
"2893",2893,320,5,9073,8165700
"2894",2894,320,6,2036,1832400
"2895",2895,320,8,1855,1669500
"2896",2896,320,10,229,206100
"2897",2897,320,14,698,628200
"2898",2898,320,15,3137,2823300
"2899",2899,320,16,2674,2406600
"2900",2900,320,17,6889,6200100
"2901",2901,320,18,472,424800
"2902",2902,321,1,1100,990000
"2903",2903,321,5,3273,2945700
"2904",2904,321,6,1651,1485900
"2905",2905,321,8,794,714600
"2906",2906,321,10,81,72900
"2907",2907,321,14,21,18900
"2908",2908,321,15,19561,17604900
"2909",2909,321,16,582,523800
"2910",2910,321,17,1760,1584000
"2911",2911,321,18,616,554400
"2912",2912,323,1,3355,3019500
"2913",2913,323,5,9151,8235900
"2914",2914,323,6,11775,10597500
"2915",2915,323,8,97,87300
"2916",2916,323,10,507,456300
"2917",2917,323,14,170,153000
"2918",2918,323,15,2277,2049300
"2919",2919,323,16,31,27900
"2920",2920,323,17,2083,1874700
"2921",2921,324,1,3355,3019500
"2922",2922,324,5,9151,8235900
"2923",2923,324,6,11775,10597500
"2924",2924,324,8,97,87300
"2925",2925,324,10,507,456300
"2926",2926,324,14,170,153000
"2927",2927,324,15,2277,2049300
"2928",2928,324,16,31,27900
"2929",2929,324,17,2083,1874700
"2930",2930,325,1,3355,3019500
"2931",2931,325,5,9151,8235900
"2932",2932,325,6,11775,10597500
"2933",2933,325,8,97,87300
"2934",2934,325,10,507,456300
"2935",2935,325,14,170,153000
"2936",2936,325,15,2277,2049300
"2937",2937,325,16,31,27900
"2938",2938,325,17,2083,1874700
"2939",2939,326,1,278,250200
"2940",2940,326,5,3987,3588300
"2941",2941,326,6,791,711900
"2942",2942,326,8,86,77400
"2943",2943,326,10,47,42300
"2944",2944,326,14,1666,1499400
"2945",2945,326,15,19864,17877600
"2946",2946,326,16,77,69300
"2947",2947,326,17,2540,2286000
"2948",2948,326,18,102,91800
"2949",2949,327,1,364,327600
"2950",2950,327,5,8963,8066700
"2951",2951,327,6,2262,2035800
"2952",2952,327,8,552,496800
"2953",2953,327,10,54,48600
"2954",2954,327,14,204,183600
"2955",2955,327,15,11208,10087200
"2956",2956,327,16,1187,1068300
"2957",2957,327,17,1515,1363500
"2958",2958,327,18,3123,2810700
"2959",2959,328,1,623,560700
"2960",2960,328,5,11164,10047600
"2961",2961,328,6,12027,10824300
"2962",2962,328,8,308,277200
"2963",2963,328,10,603,542700
"2964",2964,328,14,416,374400
"2965",2965,328,15,1447,1302300
"2966",2966,328,16,556,500400
"2967",2967,328,17,610,549000
"2968",2968,328,18,1693,1523700
"2969",2969,329,1,1108,997200
"2970",2970,329,5,5350,4815000
"2971",2971,329,6,2354,2118600
"2972",2972,329,8,353,317700
"2973",2973,329,10,151,135900
"2974",2974,329,14,40,36000
"2975",2975,329,15,18505,16654500
"2976",2976,329,16,184,165600
"2977",2977,329,17,1241,1116900
"2978",2978,329,18,137,123300
"2979",2979,330,1,3540,3186000
"2980",2980,330,5,12969,11672100
"2981",2981,330,6,4972,4474800
"2982",2982,330,8,459,413100
"2983",2983,330,10,346,311400
"2984",2984,330,14,194,174600
"2985",2985,330,15,5220,4698000
"2986",2986,330,16,20,18000
"2987",2987,330,17,1712,1540800
"2988",2988,330,18,6,5400
"2989",2989,331,1,503,452700
"2990",2990,331,5,16798,15118200
"2991",2991,331,6,3499,3149100
"2992",2992,331,8,983,884700
"2993",2993,331,10,1573,1415700
"2994",2994,331,14,744,669600
"2995",2995,331,15,974,876600
"2996",2996,331,16,2038,1834200
"2997",2997,331,17,1367,1230300
"2998",2998,331,18,965,868500
"2999",2999,332,1,367,330300
"3000",3000,332,5,10551,9495900
"3001",3001,332,6,13100,11790000
"3002",3002,332,8,14,12600
"3003",3003,332,14,37,33300
"3004",3004,332,16,13,11700
"3005",3005,332,18,5347,4812300
"3006",3006,333,1,1425,1282500
"3007",3007,333,5,12689,11420100
"3008",3008,333,6,13014,11712600
"3009",3009,333,8,305,274500
"3010",3010,333,10,32,28800
"3011",3011,333,14,242,217800
"3012",3012,333,16,64,57600
"3013",3013,333,17,538,484200
"3014",3014,333,18,1135,1021500
"3015",3015,334,1,2925,2632500
"3016",3016,334,5,13788,12409200
"3017",3017,334,6,7650,6885000
"3018",3018,334,8,124,111600
"3019",3019,334,10,58,52200
"3020",3020,334,14,408,367200
"3021",3021,334,15,3127,2814300
"3022",3022,334,17,1342,1207800
"3023",3023,334,18,20,18000
"3024",3024,335,1,661,594900
"3025",3025,335,5,10237,9213300
"3026",3026,335,6,6320,5688000
"3027",3027,335,8,111,99900
"3028",3028,335,10,48,43200
"3029",3029,335,14,54,48600
"3030",3030,335,17,1612,1450800
"3031",3031,335,18,10398,9358200
"3032",3032,336,1,6794,6114600
"3033",3033,336,5,4602,4141800
"3034",3034,336,6,8190,7371000
"3035",3035,336,8,95,85500
"3036",3036,336,10,113,101700
"3037",3037,336,14,920,828000
"3038",3038,336,15,6653,5987700
"3039",3039,336,16,11,9900
"3040",3040,336,17,1864,1677600
"3041",3041,336,18,200,180000
"3042",3042,337,1,375,337500
"3043",3043,337,5,16661,14994900
"3044",3044,337,6,10938,9844200
"3045",3045,337,8,783,704700
"3046",3046,337,10,8,7200
"3047",3047,337,14,262,235800
"3048",3048,337,15,46,41400
"3049",3049,337,17,355,319500
"3050",3050,338,1,2183,1964700
"3051",3051,338,5,11810,10629000
"3052",3052,338,6,11998,10798200
"3053",3053,338,8,410,369000
"3054",3054,338,10,133,119700
"3055",3055,338,14,441,396900
"3056",3056,338,15,1227,1104300
"3057",3057,338,16,39,35100
"3058",3058,338,17,1145,1030500
"3059",3059,338,18,57,51300
"3060",3060,339,1,3127,2814300
"3061",3061,339,5,12766,11489400
"3062",3062,339,6,5105,4594500
"3063",3063,339,8,157,141300
"3064",3064,339,10,54,48600
"3065",3065,339,14,377,339300
"3066",3066,339,15,6647,5982300
"3067",3067,339,17,1188,1069200
"3068",3068,340,1,2614,2352600
"3069",3069,340,5,15893,14303700
"3070",3070,340,6,6667,6000300
"3071",3071,340,8,96,86400
"3072",3072,340,14,2402,2161800
"3073",3073,340,17,404,363600
"3074",3074,340,18,1371,1233900
"3075",3075,341,1,2547,2292300
"3076",3076,341,5,19586,17627400
"3077",3077,341,6,2866,2579400
"3078",3078,341,8,19,17100
"3079",3079,341,10,219,197100
"3080",3080,341,14,885,796500
"3081",3081,341,15,46,41400
"3082",3082,341,17,380,342000
"3083",3083,341,18,2887,2598300
"3084",3084,342,1,519,467100
"3085",3085,342,5,6753,6077700
"3086",3086,342,6,18211,16389900
"3087",3087,342,8,74,66600
"3088",3088,342,10,57,51300
"3089",3089,342,14,132,118800
"3090",3090,342,15,120,108000
"3091",3091,342,16,86,77400
"3092",3092,342,17,1806,1625400
"3093",3093,342,18,1678,1510200
"3094",3094,343,1,686,617400
"3095",3095,343,5,11725,10552500
"3096",3096,343,6,7860,7074000
"3097",3097,343,8,1762,1585800
"3098",3098,343,10,639,575100
"3099",3099,343,14,464,417600
"3100",3100,343,15,4751,4275900
"3101",3101,343,16,824,741600
"3102",3102,343,17,716,644400
"3103",3103,343,18,13,11700
"3104",3104,344,1,952,856800
"3105",3105,344,5,5739,5165100
"3106",3106,344,6,4111,3699900
"3107",3107,344,8,393,353700
"3108",3108,344,10,78,70200
"3109",3109,344,14,246,221400
"3110",3110,344,15,1649,1484100
"3111",3111,344,16,162,145800
"3112",3112,344,17,1222,1099800
"3113",3113,344,18,14894,13404600
"3114",3114,345,1,1431,1287900
"3115",3115,345,5,16385,14746500
"3116",3116,345,6,6982,6283800
"3117",3117,345,8,44,39600
"3118",3118,345,10,95,85500
"3119",3119,345,14,1184,1065600
"3120",3120,345,15,183,164700
"3121",3121,345,17,1862,1675800
"3122",3122,345,18,1268,1141200
"3123",3123,346,1,505,454500
"3124",3124,346,5,11390,10251000
"3125",3125,346,6,9171,8253900
"3126",3126,346,8,136,122400
"3127",3127,346,10,49,44100
"3128",3128,346,14,100,90000
"3129",3129,346,15,1578,1420200
"3130",3130,346,16,169,152100
"3131",3131,346,17,5760,5184000
"3132",3132,346,18,569,512100
"3133",3133,348,1,6823,6140700
"3134",3134,348,5,7792,7012800
"3135",3135,348,6,7552,6796800
"3136",3136,348,8,114,102600
"3137",3137,348,10,1469,1322100
"3138",3138,348,14,1688,1519200
"3139",3139,348,15,2356,2120400
"3140",3140,348,16,5,4500
"3141",3141,348,17,1539,1385100
"3142",3142,348,18,110,99000
"3143",3143,349,1,2741,2466900
"3144",3144,349,5,9929,8936100
"3145",3145,349,6,11154,10038600
"3146",3146,349,8,216,194400
"3147",3147,349,10,15,13500
"3148",3148,349,14,49,44100
"3149",3149,349,15,4226,3803400
"3150",3150,349,16,95,85500
"3151",3151,349,17,755,679500
"3152",3152,349,18,259,233100
"3153",3153,350,1,525,472500
"3154",3154,350,5,12088,10879200
"3155",3155,350,6,11252,10126800
"3156",3156,350,8,214,192600
"3157",3157,350,10,22,19800
"3158",3158,350,14,69,62100
"3159",3159,350,15,36,32400
"3160",3160,350,16,704,633600
"3161",3161,350,17,1447,1302300
"3162",3162,350,18,3065,2758500
"3163",3163,351,1,1644,1479600
"3164",3164,351,5,8555,7699500
"3165",3165,351,6,10920,9828000
"3166",3166,351,8,99,89100
"3167",3167,351,10,24,21600
"3168",3168,351,14,77,69300
"3169",3169,351,15,4641,4176900
"3170",3170,351,16,9,8100
"3171",3171,351,17,902,811800
"3172",3172,351,18,2576,2318400
"3173",3173,352,1,2298,2068200
"3174",3174,352,5,10947,9852300
"3175",3175,352,6,12114,10902600
"3176",3176,352,8,440,396000
"3177",3177,352,10,142,127800
"3178",3178,352,14,464,417600
"3179",3179,352,15,1572,1414800
"3180",3180,352,16,40,36000
"3181",3181,352,17,1361,1224900
"3182",3182,352,18,47,42300
"3183",3183,353,1,1392,1252800
"3184",3184,353,5,6645,5980500
"3185",3185,353,6,12917,11625300
"3186",3186,353,8,606,545400
"3187",3187,353,10,45,40500
"3188",3188,353,14,195,175500
"3189",3189,353,15,444,399600
"3190",3190,353,16,426,383400
"3191",3191,353,17,1851,1665900
"3192",3192,353,18,4902,4411800
"3193",3193,354,1,3470,3123000
"3194",3194,354,5,16810,15129000
"3195",3195,354,6,5761,5184900
"3196",3196,354,8,176,158400
"3197",3197,354,10,59,53100
"3198",3198,354,14,1151,1035900
"3199",3199,354,15,724,651600
"3200",3200,354,17,1281,1152900
"3201",3201,354,18,7,6300
"3202",3202,355,1,477,429300
"3203",3203,355,5,6219,5597100
"3204",3204,355,6,11841,10656900
"3205",3205,355,8,528,475200
"3206",3206,355,10,163,146700
"3207",3207,355,14,172,154800
"3208",3208,355,15,3009,2708100
"3209",3209,355,16,385,346500
"3210",3210,355,17,4470,4023000
"3211",3211,355,18,2151,1935900
"3212",3212,356,1,3603,3242700
"3213",3213,356,5,4072,3664800
"3214",3214,356,6,10091,9081900
"3215",3215,356,8,278,250200
"3216",3216,356,10,195,175500
"3217",3217,356,14,597,537300
"3218",3218,356,15,4072,3664800
"3219",3219,356,16,112,100800
"3220",3220,356,17,4760,4284000
"3221",3221,356,18,1669,1502100
"3222",3222,357,1,3603,3242700
"3223",3223,357,5,4072,3664800
"3224",3224,357,6,10091,9081900
"3225",3225,357,8,278,250200
"3226",3226,357,10,195,175500
"3227",3227,357,14,597,537300
"3228",3228,357,15,4072,3664800
"3229",3229,357,16,112,100800
"3230",3230,357,17,4760,4284000
