"","OID_","OBJECTID_1","Value","Count","Area"
"2090",2090,700,6,9,8100
"2091",2091,700,15,15,13500
"2092",2092,700,17,10,9000
"2093",2093,701,5,4,3600
"2094",2094,701,6,15,13500
"2095",2095,701,17,15,13500
"2096",2096,701,18,14,12600
"2097",2097,702,5,16,14400
"2098",2098,702,6,18,16200
"2099",2099,702,17,10,9000
"2100",2100,703,5,16,14400
"2101",2101,703,6,18,16200
"2102",2102,703,17,10,9000
"2103",2103,704,1,12,10800
"2104",2104,704,5,11,9900
"2105",2105,704,6,2,1800
"2106",2106,704,8,5,4500
"2107",2107,704,14,4,3600
"2108",2108,704,17,12,10800
"2109",2109,705,5,16,14400
"2110",2110,705,6,18,16200
"2111",2111,705,17,10,9000
"2112",2112,706,5,16,14400
"2113",2113,706,6,18,16200
"2114",2114,706,17,10,9000
"2115",2115,707,5,34,30600
"2116",2116,707,6,11,9900
"2117",2117,708,1,16,14400
"2118",2118,708,5,19,17100
"2119",2119,708,14,5,4500
"2120",2120,708,18,4,3600
"2121",2121,709,1,31,27900
"2122",2122,709,14,4,3600
"2123",2123,709,15,1,900
"2124",2124,709,17,8,7200
"2125",2125,710,5,48,43200
"2126",2126,711,5,15,13500
"2127",2127,711,8,4,3600
"2128",2128,711,16,12,10800
"2129",2129,711,17,12,10800
"2130",2130,712,6,11,9900
"2131",2131,712,8,33,29700
"2132",2132,713,5,6,5400
"2133",2133,713,6,31,27900
"2134",2134,713,18,8,7200
"2135",2135,714,5,16,14400
"2136",2136,714,6,18,16200
"2137",2137,714,17,10,9000
"2138",2138,715,1,15,13500
"2139",2139,715,6,10,9000
"2140",2140,715,16,2,1800
"2141",2141,715,17,9,8100
"2142",2142,715,18,7,6300
"2143",2143,716,5,20,18000
"2144",2144,716,6,14,12600
"2145",2145,716,17,10,9000
"2146",2146,717,5,17,15300
"2147",2147,717,6,28,25200
"2148",2148,718,5,5,4500
"2149",2149,718,6,39,35100
"2150",2150,719,5,44,39600
"2151",2151,719,6,2,1800
"2152",2152,720,1,17,15300
"2153",2153,720,5,9,8100
"2154",2154,720,6,9,8100
"2155",2155,720,17,9,8100
"2156",2156,721,5,43,38700
"2157",2157,721,15,2,1800
"2158",2158,722,5,6,5400
"2159",2159,722,6,41,36900
"2160",2160,723,1,6,5400
"2161",2161,723,5,10,9000
"2162",2162,723,6,9,8100
"2163",2163,723,15,15,13500
"2164",2164,723,17,4,3600
"2165",2165,724,5,16,14400
"2166",2166,724,6,18,16200
"2167",2167,724,17,10,9000
"2168",2168,725,5,8,7200
"2169",2169,725,6,38,34200
"2170",2170,726,5,16,14400
"2171",2171,726,6,12,10800
"2172",2172,726,8,4,3600
"2173",2173,726,15,3,2700
"2174",2174,726,17,11,9900
"2175",2175,726,18,2,1800
"2176",2176,727,5,22,19800
"2177",2177,727,8,23,20700
"2178",2178,728,5,18,16200
"2179",2179,728,14,19,17100
"2180",2180,728,17,9,8100
"2181",2181,729,14,33,29700
"2182",2182,729,17,11,9900
"2183",2183,730,5,24,21600
"2184",2184,730,8,13,11700
"2185",2185,730,17,9,8100
"2186",2186,731,5,31,27900
"2187",2187,731,8,6,5400
"2188",2188,731,15,7,6300
"2189",2189,732,5,19,17100
"2190",2190,732,6,17,15300
"2191",2191,732,17,8,7200
"2192",2192,733,5,44,39600
"2193",2193,734,5,24,21600
"2194",2194,734,10,3,2700
"2195",2195,734,15,18,16200
"2196",2196,735,1,2,1800
"2197",2197,735,5,1,900
"2198",2198,735,6,32,28800
"2199",2199,735,17,9,8100
"2200",2200,736,6,36,32400
"2201",2201,736,17,1,900
"2202",2202,736,18,8,7200
"2203",2203,737,1,3,2700
"2204",2204,737,6,22,19800
"2205",2205,737,14,13,11700
"2206",2206,737,17,2,1800
"2207",2207,737,18,4,3600
"2208",2208,738,1,1,900
"2209",2209,738,5,3,2700
"2210",2210,738,6,20,18000
"2211",2211,738,17,16,14400
"2212",2212,738,18,5,4500
"2213",2213,739,5,16,14400
"2214",2214,739,6,18,16200
"2215",2215,739,17,10,9000
"2216",2216,740,5,43,38700
"2217",2217,740,6,3,2700
"2218",2218,741,1,23,20700
"2219",2219,741,5,4,3600
"2220",2220,741,6,10,9000
"2221",2221,741,15,8,7200
"2222",2222,742,5,11,9900
"2223",2223,742,6,23,20700
"2224",2224,742,17,10,9000
"2225",2225,743,5,39,35100
"2226",2226,743,17,5,4500
"2227",2227,743,18,1,900
"2228",2228,744,1,2,1800
"2229",2229,744,5,29,26100
"2230",2230,744,6,13,11700
"2231",2231,745,5,16,14400
"2232",2232,745,6,18,16200
"2233",2233,745,17,10,9000
"2234",2234,747,5,25,22500
"2235",2235,747,6,19,17100
"2236",2236,748,5,15,13500
"2237",2237,748,6,29,26100
"2238",2238,749,5,40,36000
"2239",2239,749,6,5,4500
"2240",2240,750,5,20,18000
"2241",2241,750,16,3,2700
"2242",2242,750,17,8,7200
"2243",2243,750,18,13,11700
"2244",2244,751,5,27,24300
"2245",2245,751,6,7,6300
"2246",2246,751,17,10,9000
"2247",2247,752,5,16,14400
"2248",2248,752,8,5,4500
"2249",2249,752,10,8,7200
"2250",2250,752,16,5,4500
"2251",2251,752,17,10,9000
"2252",2252,753,15,38,34200
"2253",2253,753,17,10,9000
"2254",2254,754,5,15,13500
"2255",2255,754,6,20,18000
"2256",2256,754,17,10,9000
"2257",2257,755,5,1,900
"2258",2258,755,15,38,34200
"2259",2259,755,17,9,8100
"2260",2260,756,5,38,34200
"2261",2261,756,6,7,6300
"2262",2262,757,1,13,11700
"2263",2263,757,5,22,19800
"2264",2264,757,6,6,5400
"2265",2265,757,14,3,2700
"2266",2266,758,5,33,29700
"2267",2267,758,6,3,2700
"2268",2268,758,14,3,2700
"2269",2269,758,17,5,4500
"2270",2270,759,5,9,8100
"2271",2271,759,6,17,15300
"2272",2272,759,8,4,3600
"2273",2273,759,17,14,12600
"2274",2274,761,1,29,26100
"2275",2275,761,6,16,14400
"2276",2276,762,1,16,14400
"2277",2277,762,5,18,16200
"2278",2278,762,14,2,1800
"2279",2279,762,17,8,7200
"2280",2280,763,5,40,36000
"2281",2281,763,6,5,4500
"2282",2282,764,5,18,16200
"2283",2283,764,6,2,1800
"2284",2284,764,15,16,14400
"2285",2285,764,17,9,8100
"2286",2286,765,6,5,4500
"2287",2287,765,8,2,1800
"2288",2288,765,15,8,7200
"2289",2289,765,16,9,8100
"2290",2290,765,17,20,18000
"2291",2291,766,5,24,21600
"2292",2292,766,6,12,10800
"2293",2293,766,15,1,900
"2294",2294,766,17,9,8100
"2295",2295,767,1,4,3600
"2296",2296,767,5,8,7200
"2297",2297,767,6,3,2700
"2298",2298,767,8,13,11700
"2299",2299,767,15,16,14400
"2300",2300,768,1,22,19800
"2301",2301,768,5,6,5400
"2302",2302,768,6,17,15300
"2303",2303,769,5,48,43200
"2304",2304,770,5,32,28800
"2305",2305,770,10,2,1800
"2306",2306,770,17,10,9000
"2307",2307,771,5,1,900
"2308",2308,771,6,1,900
"2309",2309,771,15,43,38700
"2310",2310,772,5,44,39600
"2311",2311,773,5,24,21600
"2312",2312,773,17,20,18000
"2313",2313,774,1,14,12600
"2314",2314,774,5,5,4500
"2315",2315,774,6,4,3600
"2316",2316,774,15,21,18900
"2317",2317,775,15,45,40500
"2318",2318,776,5,1,900
"2319",2319,776,6,6,5400
"2320",2320,776,17,16,14400
"2321",2321,776,18,20,18000
"2322",2322,777,5,18,16200
"2323",2323,777,6,22,19800
"2324",2324,777,17,6,5400
"2325",2325,778,5,21,18900
"2326",2326,778,6,23,20700
"2327",2327,778,17,1,900
"2328",2328,779,1,25,22500
"2329",2329,779,5,1,900
"2330",2330,779,8,19,17100
"2331",2331,780,5,5,4500
"2332",2332,780,6,2,1800
"2333",2333,780,10,8,7200
"2334",2334,780,15,19,17100
"2335",2335,780,17,12,10800
"2336",2336,781,1,26,23400
"2337",2337,781,5,3,2700
"2338",2338,781,6,18,16200
"2339",2339,782,1,41,36900
"2340",2340,782,14,3,2700
"2341",2341,782,18,2,1800
"2342",2342,783,5,14,12600
"2343",2343,783,6,31,27900
"2344",2344,784,5,33,29700
"2345",2345,784,6,11,9900
"2346",2346,785,5,44,39600
"2347",2347,786,6,10,9000
"2348",2348,786,15,23,20700
"2349",2349,786,17,15,13500
"2350",2350,787,5,29,26100
"2351",2351,787,6,18,16200
"2352",2352,788,5,27,24300
"2353",2353,788,6,21,18900
"2354",2354,789,1,10,9000
"2355",2355,789,6,19,17100
"2356",2356,789,15,13,11700
"2357",2357,789,17,6,5400
"2358",2358,790,1,2,1800
"2359",2359,790,5,6,5400
"2360",2360,790,6,34,30600
"2361",2361,790,14,6,5400
"2362",2362,791,5,15,13500
"2363",2363,791,6,12,10800
"2364",2364,791,15,17,15300
"2365",2365,792,5,21,18900
"2366",2366,792,6,23,20700
"2367",2367,793,5,16,14400
"2368",2368,793,6,18,16200
"2369",2369,793,17,10,9000
"2370",2370,794,5,16,14400
"2371",2371,794,6,18,16200
"2372",2372,794,17,10,9000
"2373",2373,795,5,16,14400
"2374",2374,795,6,18,16200
"2375",2375,795,17,10,9000
"2376",2376,796,5,16,14400
"2377",2377,796,6,18,16200
"2378",2378,796,17,10,9000
"2379",2379,797,5,16,14400
"2380",2380,797,6,18,16200
"2381",2381,797,17,10,9000
"2382",2382,798,5,16,14400
"2383",2383,798,6,18,16200
"2384",2384,798,17,10,9000
"2385",2385,799,1,30,27000
"2386",2386,799,6,2,1800
"2387",2387,799,14,12,10800
"2388",2388,800,5,16,14400
"2389",2389,800,6,18,16200
"2390",2390,800,17,10,9000
"2391",2391,801,5,40,36000
"2392",2392,801,6,8,7200
"2393",2393,802,5,27,24300
"2394",2394,802,6,16,14400
"2395",2395,803,5,23,20700
"2396",2396,803,6,12,10800
"2397",2397,803,14,13,11700
"2398",2398,804,5,24,21600
"2399",2399,804,6,18,16200
"2400",2400,804,8,1,900
"2401",2401,804,18,2,1800
"2402",2402,805,5,16,14400
"2403",2403,805,6,18,16200
"2404",2404,805,17,10,9000
"2405",2405,806,5,16,14400
"2406",2406,806,6,18,16200
"2407",2407,806,17,10,9000
"2408",2408,807,5,16,14400
"2409",2409,807,6,18,16200
"2410",2410,807,17,10,9000
"2411",2411,808,5,6,5400
"2412",2412,808,15,28,25200
"2413",2413,808,17,10,9000
"2414",2414,809,1,28,25200
"2415",2415,809,5,2,1800
"2416",2416,809,8,15,13500
"2417",2417,810,1,6,5400
"2418",2418,810,15,30,27000
"2419",2419,810,17,9,8100
"2420",2420,811,5,5,4500
"2421",2421,811,6,14,12600
"2422",2422,811,15,17,15300
"2423",2423,811,17,9,8100
"2424",2424,812,1,5,4500
"2425",2425,812,5,42,37800
"2426",2426,812,6,1,900
"2427",2427,813,5,16,14400
"2428",2428,813,6,18,16200
"2429",2429,813,17,10,9000
"2430",2430,814,5,35,31500
"2431",2431,814,10,10,9000
"2432",2432,815,5,19,17100
"2433",2433,815,6,5,4500
"2434",2434,815,10,5,4500
"2435",2435,815,14,2,1800
"2436",2436,815,16,6,5400
"2437",2437,815,17,9,8100
"2438",2438,816,5,6,5400
"2439",2439,816,18,39,35100
"2440",2440,817,5,30,27000
"2441",2441,817,6,15,13500
"2442",2442,818,5,5,4500
"2443",2443,818,6,14,12600
"2444",2444,818,8,16,14400
"2445",2445,818,17,10,9000
"2446",2446,819,5,8,7200
"2447",2447,819,15,40,36000
"2448",2448,820,15,45,40500
"2449",2449,821,5,5,4500
"2450",2450,821,6,10,9000
"2451",2451,821,15,16,14400
"2452",2452,821,17,16,14400
"2453",2453,823,5,16,14400
"2454",2454,823,6,18,16200
"2455",2455,823,17,10,9000
"2456",2456,824,5,16,14400
"2457",2457,824,6,18,16200
"2458",2458,824,17,10,9000
"2459",2459,825,5,16,14400
"2460",2460,825,6,18,16200
"2461",2461,825,17,10,9000
"2462",2462,826,5,16,14400
"2463",2463,826,6,18,16200
"2464",2464,826,17,10,9000
"2465",2465,827,5,3,2700
"2466",2466,827,6,1,900
"2467",2467,827,15,41,36900
"2468",2468,828,5,41,36900
"2469",2469,828,17,3,2700
"2470",2470,829,15,34,30600
"2471",2471,829,17,11,9900
"2472",2472,830,5,14,12600
"2473",2473,830,6,33,29700
"2474",2474,831,15,45,40500
"2475",2475,832,15,44,39600
"2476",2476,833,5,16,14400
"2477",2477,833,15,2,1800
"2478",2478,833,16,15,13500
"2479",2479,833,17,12,10800
"2480",2480,834,5,1,900
"2481",2481,834,8,41,36900
"2482",2482,834,16,3,2700
"2483",2483,835,5,3,2700
"2484",2484,835,6,33,29700
"2485",2485,835,18,12,10800
"2486",2486,836,5,36,32400
"2487",2487,836,6,8,7200
"2488",2488,836,15,4,3600
"2489",2489,837,5,24,21600
"2490",2490,837,16,8,7200
"2491",2491,837,17,12,10800
"2492",2492,838,5,16,14400
"2493",2493,838,6,18,16200
"2494",2494,838,17,10,9000
"2495",2495,839,1,3,2700
"2496",2496,839,5,27,24300
"2497",2497,839,6,13,11700
"2498",2498,839,10,5,4500
"2499",2499,840,5,16,14400
"2500",2500,840,6,18,16200
"2501",2501,840,17,10,9000
"2502",2502,841,5,16,14400
"2503",2503,841,6,18,16200
"2504",2504,841,17,10,9000
"2505",2505,842,5,16,14400
"2506",2506,842,6,18,16200
"2507",2507,842,17,10,9000
"2508",2508,843,5,16,14400
"2509",2509,843,6,18,16200
"2510",2510,843,17,10,9000
"2511",2511,844,5,16,14400
"2512",2512,844,6,18,16200
"2513",2513,844,17,10,9000
"2514",2514,845,5,16,14400
"2515",2515,845,6,18,16200
"2516",2516,845,17,10,9000
"2517",2517,846,5,16,14400
"2518",2518,846,6,18,16200
"2519",2519,846,17,10,9000
"2520",2520,847,5,36,32400
"2521",2521,847,6,8,7200
"2522",2522,848,5,16,14400
"2523",2523,848,6,18,16200
"2524",2524,848,17,10,9000
"2525",2525,849,5,16,14400
"2526",2526,849,6,18,16200
"2527",2527,849,17,10,9000
"2528",2528,850,1,19,17100
"2529",2529,850,8,17,15300
"2530",2530,850,16,9,8100
"2531",2531,851,6,42,37800
"2532",2532,851,14,4,3600
"2533",2533,851,18,2,1800
"2534",2534,852,5,20,18000
"2535",2535,852,6,25,22500
"2536",2536,853,5,26,23400
"2537",2537,853,6,10,9000
"2538",2538,853,17,11,9900
"2539",2539,854,5,16,14400
"2540",2540,854,6,18,16200
"2541",2541,854,17,10,9000
"2542",2542,855,5,16,14400
"2543",2543,855,6,18,16200
"2544",2544,855,17,10,9000
"2545",2545,856,5,8,7200
"2546",2546,856,6,18,16200
"2547",2547,856,16,17,15300
"2548",2548,857,5,4,3600
"2549",2549,857,6,38,34200
"2550",2550,857,17,1,900
"2551",2551,858,5,16,14400
"2552",2552,858,6,18,16200
"2553",2553,858,17,10,9000
"2554",2554,859,5,16,14400
"2555",2555,859,6,18,16200
"2556",2556,859,17,10,9000
"2557",2557,860,5,16,14400
"2558",2558,860,6,18,16200
"2559",2559,860,17,10,9000
"2560",2560,861,5,5,4500
"2561",2561,861,6,10,9000
"2562",2562,861,15,27,24300
"2563",2563,861,17,5,4500
"2564",2564,862,1,3,2700
"2565",2565,862,5,26,23400
"2566",2566,862,6,15,13500
"2567",2567,863,1,6,5400
"2568",2568,863,5,5,4500
"2569",2569,863,18,36,32400
"2570",2570,864,5,16,14400
"2571",2571,864,6,18,16200
"2572",2572,864,17,10,9000
"2573",2573,865,5,16,14400
"2574",2574,865,6,18,16200
"2575",2575,865,17,10,9000
"2576",2576,866,6,13,11700
"2577",2577,866,17,27,24300
"2578",2578,866,18,4,3600
"2579",2579,867,1,5,4500
"2580",2580,867,6,41,36900
"2581",2581,868,5,16,14400
"2582",2582,868,6,18,16200
"2583",2583,868,17,10,9000
"2584",2584,869,5,16,14400
"2585",2585,869,6,18,16200
"2586",2586,869,17,10,9000
"2587",2587,870,5,16,14400
"2588",2588,870,6,18,16200
"2589",2589,870,17,10,9000
"2590",2590,871,5,16,14400
"2591",2591,871,6,18,16200
"2592",2592,871,17,10,9000
"2593",2593,872,5,4,3600
"2594",2594,872,6,10,9000
"2595",2595,872,17,34,30600
"2596",2596,873,5,4,3600
"2597",2597,873,6,6,5400
"2598",2598,873,15,3,2700
"2599",2599,873,16,22,19800
"2600",2600,873,17,10,9000
"2601",2601,874,1,9,8100
"2602",2602,874,5,3,2700
"2603",2603,874,6,24,21600
"2604",2604,874,17,8,7200
"2605",2605,875,5,3,2700
"2606",2606,875,6,29,26100
"2607",2607,875,17,14,12600
"2608",2608,877,5,16,14400
"2609",2609,877,6,18,16200
"2610",2610,877,17,10,9000
"2611",2611,878,5,16,14400
"2612",2612,878,6,18,16200
"2613",2613,878,17,10,9000
"2614",2614,879,5,16,14400
"2615",2615,879,6,18,16200
"2616",2616,879,17,10,9000
"2617",2617,881,5,16,14400
"2618",2618,881,6,18,16200
"2619",2619,881,17,10,9000
"2620",2620,882,5,16,14400
"2621",2621,882,6,18,16200
"2622",2622,882,17,10,9000
"2623",2623,883,5,16,14400
"2624",2624,883,6,18,16200
"2625",2625,883,17,10,9000
"2626",2626,884,5,37,33300
"2627",2627,884,10,2,1800
"2628",2628,884,17,9,8100
"2629",2629,885,5,26,23400
"2630",2630,885,8,9,8100
"2631",2631,885,14,8,7200
"2632",2632,886,1,14,12600
"2633",2633,886,5,8,7200
"2634",2634,886,6,20,18000
"2635",2635,886,17,2,1800
"2636",2636,887,5,47,42300
"2637",2637,888,1,3,2700
"2638",2638,888,6,22,19800
"2639",2639,888,15,13,11700
"2640",2640,888,17,8,7200
"2641",2641,889,5,16,14400
"2642",2642,889,6,18,16200
"2643",2643,889,17,10,9000
"2644",2644,890,5,3,2700
"2645",2645,890,6,18,16200
"2646",2646,890,16,23,20700
"2647",2647,892,1,45,40500
"2648",2648,892,6,3,2700
"2649",2649,893,5,16,14400
"2650",2650,893,6,18,16200
"2651",2651,893,17,10,9000
"2652",2652,894,5,16,14400
"2653",2653,894,6,18,16200
"2654",2654,894,17,10,9000
"2655",2655,895,5,16,14400
"2656",2656,895,6,18,16200
"2657",2657,895,17,10,9000
"2658",2658,896,5,16,14400
"2659",2659,896,6,18,16200
"2660",2660,896,17,10,9000
"2661",2661,897,1,42,37800
"2662",2662,897,6,5,4500
"2663",2663,897,14,1,900
"2664",2664,898,5,14,12600
"2665",2665,898,6,27,24300
"2666",2666,898,17,2,1800
"2667",2667,899,5,16,14400
"2668",2668,899,6,18,16200
"2669",2669,899,17,10,9000
"2670",2670,900,5,16,14400
"2671",2671,900,6,18,16200
"2672",2672,900,17,10,9000
"2673",2673,901,5,10,9000
"2674",2674,901,6,30,27000
"2675",2675,901,17,5,4500
"2676",2676,902,1,1,900
"2677",2677,902,5,1,900
"2678",2678,902,6,28,25200
"2679",2679,902,8,2,1800
"2680",2680,902,17,8,7200
"2681",2681,902,18,4,3600
"2682",2682,903,1,26,23400
"2683",2683,903,5,7,6300
"2684",2684,903,15,3,2700
"2685",2685,903,17,8,7200
"2686",2686,904,1,10,9000
"2687",2687,904,5,16,14400
"2688",2688,904,6,9,8100
"2689",2689,904,15,3,2700
"2690",2690,904,17,7,6300
"2691",2691,905,5,36,32400
"2692",2692,905,6,9,8100
"2693",2693,906,5,16,14400
"2694",2694,906,6,18,16200
"2695",2695,906,17,10,9000
"2696",2696,907,5,16,14400
"2697",2697,907,6,18,16200
"2698",2698,907,17,10,9000
"2699",2699,908,5,13,11700
"2700",2700,908,8,1,900
"2701",2701,908,17,30,27000
"2702",2702,909,1,3,2700
"2703",2703,909,6,27,24300
"2704",2704,909,8,2,1800
"2705",2705,909,17,8,7200
"2706",2706,909,18,4,3600
"2707",2707,910,5,22,19800
"2708",2708,910,6,2,1800
"2709",2709,910,14,20,18000
"2710",2710,911,1,45,40500
"2711",2711,912,5,16,14400
"2712",2712,912,6,18,16200
"2713",2713,912,17,10,9000
"2714",2714,913,5,16,14400
"2715",2715,913,6,18,16200
"2716",2716,913,17,10,9000
"2717",2717,914,5,16,14400
"2718",2718,914,6,18,16200
"2719",2719,914,17,10,9000
"2720",2720,915,5,16,14400
"2721",2721,915,6,18,16200
"2722",2722,915,17,10,9000
"2723",2723,916,5,16,14400
"2724",2724,916,6,18,16200
"2725",2725,916,17,10,9000
"2726",2726,917,5,6,5400
"2727",2727,917,15,32,28800
"2728",2728,917,17,10,9000
"2729",2729,918,5,26,23400
"2730",2730,918,6,5,4500
"2731",2731,918,15,5,4500
"2732",2732,918,17,8,7200
"2733",2733,920,5,16,14400
"2734",2734,920,6,18,16200
"2735",2735,920,17,10,9000
"2736",2736,921,5,16,14400
"2737",2737,921,6,18,16200
"2738",2738,921,17,10,9000
"2739",2739,922,15,47,42300
"2740",2740,923,1,4,3600
"2741",2741,923,5,18,16200
"2742",2742,923,6,13,11700
"2743",2743,923,14,2,1800
"2744",2744,923,17,7,6300
"2745",2745,924,1,2,1800
"2746",2746,924,5,21,18900
"2747",2747,924,6,3,2700
"2748",2748,924,14,9,8100
"2749",2749,924,17,9,8100
"2750",2750,925,5,11,9900
"2751",2751,925,6,15,13500
"2752",2752,925,17,19,17100
"2753",2753,926,5,11,9900
"2754",2754,926,6,15,13500
"2755",2755,926,17,19,17100
"2756",2756,927,5,11,9900
"2757",2757,927,6,15,13500
"2758",2758,927,17,19,17100
"2759",2759,928,5,11,9900
"2760",2760,928,6,15,13500
"2761",2761,928,17,19,17100
"2762",2762,929,5,11,9900
"2763",2763,929,6,15,13500
"2764",2764,929,17,19,17100
"2765",2765,930,5,11,9900
"2766",2766,930,6,15,13500
"2767",2767,930,17,19,17100
"2768",2768,931,5,7,6300
"2769",2769,931,6,18,16200
"2770",2770,931,17,10,9000
"2771",2771,931,18,9,8100
"2772",2772,932,5,30,27000
"2773",2773,932,6,12,10800
"2774",2774,932,17,3,2700
"2775",2775,934,1,16,14400
"2776",2776,934,6,21,18900
"2777",2777,934,17,8,7200
"2778",2778,935,5,11,9900
"2779",2779,935,6,15,13500
"2780",2780,935,17,19,17100
"2781",2781,936,1,1,900
"2782",2782,936,5,23,20700
"2783",2783,936,6,21,18900
"2784",2784,937,5,26,23400
"2785",2785,937,6,3,2700
"2786",2786,937,10,16,14400
"2787",2787,938,5,16,14400
"2788",2788,938,6,28,25200
"2789",2789,940,5,31,27900
"2790",2790,940,6,14,12600
"2791",2791,941,1,13,11700
"2792",2792,941,5,17,15300
"2793",2793,941,6,5,4500
"2794",2794,941,17,10,9000
"2795",2795,942,5,14,12600
"2796",2796,942,6,23,20700
"2797",2797,942,17,10,9000
"2798",2798,943,5,16,14400
"2799",2799,943,6,19,17100
"2800",2800,943,17,9,8100
"2801",2801,944,1,6,5400
"2802",2802,944,5,9,8100
"2803",2803,944,6,18,16200
"2804",2804,944,17,12,10800
"2805",2805,945,5,18,16200
"2806",2806,945,6,27,24300
"2807",2807,946,5,33,29700
"2808",2808,946,17,12,10800
"2809",2809,947,5,10,9000
"2810",2810,947,6,2,1800
"2811",2811,947,15,22,19800
"2812",2812,947,17,10,9000
"2813",2813,948,5,44,39600
"2814",2814,948,6,1,900
"2815",2815,949,14,48,43200
"2816",2816,950,5,16,14400
"2817",2817,950,6,18,16200
"2818",2818,950,17,10,9000
"2819",2819,951,1,46,41400
"2820",2820,951,6,1,900
"2821",2821,952,1,28,25200
"2822",2822,952,5,5,4500
"2823",2823,952,6,4,3600
"2824",2824,952,17,7,6300
"2825",2825,953,1,27,24300
"2826",2826,953,5,5,4500
"2827",2827,953,6,5,4500
"2828",2828,953,17,7,6300
"2829",2829,954,1,1,900
"2830",2830,954,5,15,13500
"2831",2831,954,6,11,9900
"2832",2832,954,15,7,6300
"2833",2833,954,17,14,12600
"2834",2834,955,5,12,10800
"2835",2835,955,6,32,28800
"2836",2836,956,5,16,14400
"2837",2837,956,6,18,16200
"2838",2838,956,17,10,9000
"2839",2839,957,5,16,14400
"2840",2840,957,6,18,16200
"2841",2841,957,17,10,9000
"2842",2842,958,5,16,14400
"2843",2843,958,6,18,16200
"2844",2844,958,17,10,9000
"2845",2845,959,5,16,14400
"2846",2846,959,6,18,16200
"2847",2847,959,17,10,9000
"2848",2848,960,5,16,14400
"2849",2849,960,6,18,16200
"2850",2850,960,17,10,9000
"2851",2851,961,5,16,14400
"2852",2852,961,6,18,16200
"2853",2853,961,17,10,9000
"2854",2854,962,5,16,14400
"2855",2855,962,6,18,16200
"2856",2856,962,17,10,9000
"2857",2857,963,5,16,14400
"2858",2858,963,6,18,16200
"2859",2859,963,17,10,9000
"2860",2860,964,1,7,6300
"2861",2861,964,5,30,27000
"2862",2862,964,6,7,6300
"2863",2863,965,5,16,14400
"2864",2864,965,6,18,16200
"2865",2865,965,17,10,9000
"2866",2866,966,5,16,14400
"2867",2867,966,6,18,16200
"2868",2868,966,17,10,9000
"2869",2869,967,5,16,14400
"2870",2870,967,6,18,16200
"2871",2871,967,17,10,9000
"2872",2872,968,6,42,37800
"2873",2873,968,14,3,2700
"2874",2874,969,5,36,32400
"2875",2875,969,8,9,8100
"2876",2876,970,5,20,18000
"2877",2877,970,6,3,2700
"2878",2878,970,10,5,4500
"2879",2879,970,14,1,900
"2880",2880,970,16,6,5400
"2881",2881,970,17,9,8100
"2882",2882,971,5,19,17100
"2883",2883,971,6,5,4500
"2884",2884,971,10,5,4500
"2885",2885,971,14,3,2700
"2886",2886,971,16,6,5400
"2887",2887,971,17,8,7200
"2888",2888,972,5,16,14400
"2889",2889,972,6,18,16200
"2890",2890,972,17,10,9000
"2891",2891,973,5,16,14400
"2892",2892,973,6,18,16200
"2893",2893,973,17,10,9000
"2894",2894,974,5,16,14400
"2895",2895,974,6,18,16200
"2896",2896,974,17,10,9000
"2897",2897,975,5,16,14400
"2898",2898,975,6,18,16200
"2899",2899,975,17,10,9000
"2900",2900,976,5,17,15300
"2901",2901,976,15,28,25200
"2902",2902,977,5,16,14400
"2903",2903,977,6,18,16200
"2904",2904,977,17,10,9000
"2905",2905,978,5,16,14400
"2906",2906,978,6,18,16200
"2907",2907,978,17,10,9000
"2908",2908,979,5,16,14400
"2909",2909,979,6,18,16200
"2910",2910,979,17,10,9000
"2911",2911,980,5,16,14400
"2912",2912,980,6,18,16200
"2913",2913,980,17,10,9000
"2914",2914,981,1,37,33300
"2915",2915,981,6,7,6300
"2916",2916,982,1,19,17100
"2917",2917,982,15,18,16200
"2918",2918,982,17,8,7200
"2919",2919,983,15,29,26100
"2920",2920,983,17,15,13500
"2921",2921,984,5,16,14400
"2922",2922,984,6,18,16200
"2923",2923,984,17,10,9000
"2924",2924,985,5,16,14400
"2925",2925,985,6,18,16200
"2926",2926,985,17,10,9000
"2927",2927,986,5,14,12600
"2928",2928,986,8,5,4500
"2929",2929,986,15,19,17100
"2930",2930,986,17,10,9000
"2931",2931,987,5,16,14400
"2932",2932,987,6,18,16200
"2933",2933,987,17,10,9000
"2934",2934,988,5,16,14400
"2935",2935,988,6,18,16200
"2936",2936,988,17,10,9000
"2937",2937,989,5,21,18900
"2938",2938,989,6,19,17100
"2939",2939,989,17,5,4500
"2940",2940,990,5,16,14400
"2941",2941,990,6,18,16200
"2942",2942,990,17,10,9000
"2943",2943,991,5,16,14400
"2944",2944,991,6,18,16200
"2945",2945,991,17,10,9000
"2946",2946,992,1,8,7200
"2947",2947,992,5,6,5400
"2948",2948,992,6,30,27000
"2949",2949,993,5,16,14400
"2950",2950,993,6,18,16200
"2951",2951,993,17,10,9000
"2952",2952,994,1,27,24300
"2953",2953,994,5,7,6300
"2954",2954,994,6,14,12600
"2955",2955,995,1,10,9000
"2956",2956,995,5,7,6300
"2957",2957,995,6,21,18900
"2958",2958,995,16,6,5400
"2959",2959,996,15,24,21600
"2960",2960,996,16,5,4500
"2961",2961,996,17,15,13500
"2962",2962,997,5,19,17100
"2963",2963,997,6,13,11700
"2964",2964,997,17,14,12600
