"","OID_","OBJECTID_1","Value","Count","Area"
"1",1,1,1,939,845100
"2",2,1,5,19541,17586900
"3",3,1,6,4492,4042800
"4",4,1,8,1305,1174500
"5",5,1,10,251,225900
"6",6,1,14,1278,1150200
"7",7,1,15,28238,25414200
"8",8,1,16,2531,2277900
"9",9,1,17,5833,5249700
"10",10,1,18,15131,13617900
"11",11,2,1,2780,2502000
"12",12,2,5,16257,14631300
"13",13,2,6,45942,41347800
"14",14,2,8,1403,1262700
"15",15,2,10,583,524700
"16",16,2,14,1300,1170000
"17",17,2,15,6139,5525100
"18",18,2,16,304,273600
"19",19,2,17,1666,1499400
"20",20,2,18,2365,2128500
"21",21,3,1,4436,3992400
"22",22,3,5,25738,23164200
"23",23,3,6,37537,33783300
"24",24,3,8,1137,1023300
"25",25,3,10,903,812700
"26",26,3,14,2901,2610900
"27",27,3,15,34,30600
"28",28,3,16,611,549900
"29",29,3,17,903,812700
"30",30,3,18,5120,4608000
"31",31,4,1,4744,4269600
"32",32,4,5,17323,15590700
"33",33,4,6,20800,18720000
"34",34,4,8,1225,1102500
"35",35,4,10,288,259200
"36",36,4,14,321,288900
"37",37,4,15,175,157500
"38",38,4,16,1796,1616400
"39",39,4,17,13957,12561300
"40",40,4,18,18091,16281900
"41",41,5,1,3950,3555000
"42",42,5,5,18262,16435800
"43",43,5,6,38406,34565400
"44",44,5,8,636,572400
"45",45,5,10,88,79200
"46",46,5,14,757,681300
"47",47,5,15,8356,7520400
"48",48,5,16,191,171900
"49",49,5,17,2735,2461500
"50",50,5,18,5433,4889700
"51",51,6,1,10607,9546300
"52",52,6,5,18501,16650900
"53",53,6,6,41722,37549800
"54",54,6,8,216,194400
"55",55,6,10,28,25200
"56",56,6,14,969,872100
"57",57,6,16,379,341100
"58",58,6,17,350,315000
"59",59,6,18,6157,5541300
"60",60,7,1,3805,3424500
"61",61,7,5,21844,19659600
"62",62,7,6,43058,38752200
"63",63,7,8,244,219600
"64",64,7,10,77,69300
"65",65,7,14,406,365400
"66",66,7,16,128,115200
"67",67,7,17,632,568800
"68",68,7,18,8748,7873200
"69",69,8,1,3641,3276900
"70",70,8,5,17935,16141500
"71",71,8,6,44790,40311000
"72",72,8,8,1167,1050300
"73",73,8,10,150,135000
"74",74,8,14,487,438300
"75",75,8,15,612,550800
"76",76,8,16,1309,1178100
"77",77,8,17,4511,4059900
"78",78,8,18,4129,3716100
"79",79,9,1,2826,2543400
"80",80,9,5,15502,13951800
"81",81,9,6,47805,43024500
"82",82,9,8,1167,1050300
"83",83,9,10,541,486900
"84",84,9,14,1000,9e+05
"85",85,9,15,5682,5113800
"86",86,9,16,239,215100
"87",87,9,17,1539,1385100
"88",88,9,18,2438,2194200
"89",89,10,1,2055,1849500
"90",90,10,5,23466,21119400
"91",91,10,6,34639,31175100
"92",92,10,8,184,165600
"93",93,10,10,23,20700
"94",94,10,14,316,284400
"95",95,10,16,50,45000
"96",96,10,17,761,684900
"97",97,10,18,17392,15652800
"98",98,11,1,2918,2626200
"99",99,11,5,30841,27756900
"100",100,11,6,20947,18852300
"101",101,11,8,1211,1089900
"102",102,11,10,354,318600
"103",103,11,14,277,249300
"104",104,11,15,5002,4501800
"105",105,11,16,1152,1036800
"106",106,11,17,8278,7450200
"107",107,11,18,8681,7812900
"108",108,12,1,2597,2337300
"109",109,12,5,38506,34655400
"110",110,12,6,26927,24234300
"111",111,12,8,543,488700
"112",112,12,10,44,39600
"113",113,12,14,507,456300
"114",114,12,15,417,375300
"115",115,12,16,682,613800
"116",116,12,17,5678,5110200
"117",117,12,18,3850,3465000
"118",118,13,1,2560,2304000
"119",119,13,5,14995,13495500
"120",120,13,6,48717,43845300
"121",121,13,8,1150,1035000
"122",122,13,10,541,486900
"123",123,13,14,881,792900
"124",124,13,15,5538,4984200
"125",125,13,16,155,139500
"126",126,13,17,1554,1398600
"127",127,13,18,2656,2390400
"128",128,14,1,6634,5970600
"129",129,14,5,55881,50292900
"130",130,14,6,10118,9106200
"131",131,14,8,219,197100
"132",132,14,10,63,56700
"133",133,14,14,3342,3007800
"134",134,14,15,542,487800
"135",135,14,16,10,9000
"136",136,14,17,1814,1632600
"137",137,14,18,1229,1106100
"138",138,15,1,4021,3618900
"139",139,15,5,21792,19612800
"140",140,15,6,41718,37546200
"141",141,15,8,300,270000
"142",142,15,10,23,20700
"143",143,15,14,704,633600
"144",144,15,16,23,20700
"145",145,15,17,499,449100
"146",146,15,18,9803,8822700
"147",147,16,1,874,786600
"148",148,16,5,20997,18897300
"149",149,16,6,4899,4409100
"150",150,16,8,1571,1413900
"151",151,16,10,259,233100
"152",152,16,14,677,609300
"153",153,16,15,28700,25830000
"154",154,16,16,2224,2001600
"155",155,16,17,5687,5118300
"156",156,16,18,13651,12285900
"157",157,17,1,872,784800
"158",158,17,5,21008,18907200
"159",159,17,6,4900,4410000
"160",160,17,8,1572,1414800
"161",161,17,10,259,233100
"162",162,17,14,665,598500
"163",163,17,15,28775,25897500
"164",164,17,16,2220,1998000
"165",165,17,17,5669,5102100
"166",166,17,18,13606,12245400
"167",167,18,1,7621,6858900
"168",168,18,5,15652,14086800
"169",169,18,6,44834,40350600
"170",170,18,8,305,274500
"171",171,18,14,636,572400
"172",172,18,16,397,357300
"173",173,18,17,734,660600
"174",174,18,18,8743,7868700
"175",175,19,1,1217,1095300
"176",176,19,5,26695,24025500
"177",177,19,6,32636,29372400
"178",178,19,8,189,170100
"179",179,19,10,6,5400
"180",180,19,14,279,251100
"181",181,19,16,35,31500
"182",182,19,17,710,639000
"183",183,19,18,17123,15410700
"184",184,20,1,5113,4601700
"185",185,20,5,12785,11506500
"186",186,20,6,46174,41556600
"187",187,20,8,193,173700
"188",188,20,10,43,38700
"189",189,20,14,1241,1116900
"190",190,20,18,13349,12014100
"191",191,21,1,910,819000
"192",192,21,5,19880,17892000
"193",193,21,6,4559,4103100
"194",194,21,8,1428,1285200
"195",195,21,10,235,211500
"196",196,21,14,1021,918900
"197",197,21,15,28975,26077500
"198",198,21,16,2324,2091600
"199",199,21,17,5565,5008500
"200",200,21,18,14640,13176000
"201",201,22,1,9037,8133300
"202",202,22,5,16058,14452200
"203",203,22,6,43817,39435300
"204",204,22,8,1489,1340100
"205",205,22,10,363,326700
"206",206,22,14,2892,2602800
"207",207,22,16,1075,967500
"208",208,22,17,864,777600
"209",209,22,18,3380,3042000
"210",210,23,1,8602,7741800
"211",211,23,5,33310,29979000
"212",212,23,6,5747,5172300
"213",213,23,8,430,387000
"214",214,23,10,596,536400
"215",215,23,14,11971,10773900
"216",216,23,15,12122,10909800
"217",217,23,16,240,216000
"218",218,23,17,6378,5740200
"219",219,23,18,429,386100
"220",220,24,1,2835,2551500
"221",221,24,5,12091,10881900
"222",222,24,6,54140,48726000
"223",223,24,8,588,529200
"224",224,24,10,14,12600
"225",225,24,14,1385,1246500
"226",226,24,16,41,36900
"227",227,24,17,4567,4110300
"228",228,24,18,3521,3168900
"229",229,25,1,4823,4340700
"230",230,25,5,20804,18723600
"231",231,25,6,44099,39689100
"232",232,25,8,659,593100
"233",233,25,10,110,99000
"234",234,25,14,2495,2245500
"235",235,25,16,65,58500
"236",236,25,17,600,540000
"237",237,25,18,5314,4782600
"238",238,26,1,1801,1620900
"239",239,26,5,22308,20077200
"240",240,26,6,36245,32620500
"241",241,26,8,219,197100
"242",242,26,10,23,20700
"243",243,26,14,563,506700
"244",244,26,16,20,18000
"245",245,26,17,657,591300
"246",246,26,18,17059,15353100
"247",247,27,1,1993,1793700
"248",248,27,5,26854,24168600
"249",249,27,6,36656,32990400
"250",250,27,8,567,510300
"251",251,27,10,459,413100
"252",252,27,14,823,740700
"253",253,27,15,1155,1039500
"254",254,27,16,296,266400
"255",255,27,17,2636,2372400
"256",256,27,18,7473,6725700
"257",257,28,1,872,784800
"258",258,28,5,20990,18891000
"259",259,28,6,4888,4399200
"260",260,28,8,1569,1412100
"261",261,28,10,259,233100
"262",262,28,14,683,614700
"263",263,28,15,28720,25848000
"264",264,28,16,2222,1999800
"265",265,28,17,5675,5107500
"266",266,28,18,13669,12302100
"267",267,29,1,2288,2059200
"268",268,29,5,20841,18756900
"269",269,29,6,36154,32538600
"270",270,29,8,222,199800
"271",271,29,10,23,20700
"272",272,29,14,438,394200
"273",273,29,16,29,26100
"274",274,29,17,789,710100
"275",275,29,18,18100,16290000
"276",276,30,1,13292,11962800
"277",277,30,5,21562,19405800
"278",278,30,6,27246,24521400
"279",279,30,8,374,336600
"280",280,30,10,2650,2385000
"281",281,30,14,6792,6112800
"282",282,30,15,2775,2497500
"283",283,30,16,7,6300
"284",284,30,17,4089,3680100
"285",285,30,18,1039,935100
"286",286,31,1,11243,10118700
"287",287,31,5,44323,39890700
"288",288,31,6,15166,13649400
"289",289,31,8,1629,1466100
"290",290,31,10,93,83700
"291",291,31,14,873,785700
"292",292,31,15,3999,3599100
"293",293,31,17,2510,2259000
"294",294,31,18,31,27900
"295",295,32,1,834,750600
"296",296,32,5,31018,27916200
"297",297,32,6,5388,4849200
"298",298,32,8,3822,3439800
"299",299,32,10,2283,2054700
"300",300,32,14,790,711000
"301",301,32,15,26700,24030000
"302",302,32,16,3916,3524400
"303",303,32,17,3526,3173400
"304",304,32,18,1097,987300
"305",305,33,1,13552,12196800
"306",306,33,5,44053,39647700
"307",307,33,6,12580,11322000
"308",308,33,8,1503,1352700
"309",309,33,10,2507,2256300
"310",310,33,14,223,200700
"311",311,33,15,242,217800
"312",312,33,16,5,4500
"313",313,33,17,5158,4642200
"314",314,33,18,72,64800
"315",315,34,1,4663,4196700
"316",316,34,5,31948,28753200
"317",317,34,6,24992,22492800
"318",318,34,8,2174,1956600
"319",319,34,10,362,325800
"320",320,34,14,607,546300
"321",321,34,15,3335,3001500
"322",322,34,16,3746,3371400
"323",323,34,17,4816,4334400
"324",324,34,18,2408,2167200
"325",325,35,1,7943,7148700
"326",326,35,5,14944,13449600
"327",327,35,6,23327,20994300
"328",328,35,8,1240,1116000
"329",329,35,10,566,509400
"330",330,35,14,3697,3327300
"331",331,35,15,13475,12127500
"332",332,35,16,1970,1773000
"333",333,35,17,10111,9099900
"334",334,35,18,2674,2406600
"335",335,36,1,937,843300
"336",336,36,5,48894,44004600
"337",337,36,6,21438,19294200
"338",338,36,8,599,539100
"339",339,36,10,263,236700
"340",340,36,14,4901,4410900
"341",341,36,15,428,385200
"342",342,36,17,2033,1829700
"343",343,36,18,289,260100
"344",344,37,1,1922,1729800
"345",345,37,5,13019,11717100
"346",346,37,6,26319,23687100
"347",347,37,8,2135,1921500
"348",348,37,10,108,97200
"349",349,37,14,597,537300
"350",350,37,15,27865,25078500
"351",351,37,16,1124,1011600
"352",352,37,17,4515,4063500
"353",353,37,18,1078,970200
"354",354,38,1,11839,10655100
"355",355,38,5,17608,15847200
"356",356,38,6,36273,32645700
"357",357,38,8,1450,1305000
"358",358,38,10,526,473400
"359",359,38,14,2853,2567700
"360",360,38,16,89,80100
"361",361,38,17,3783,3404700
"362",362,38,18,4608,4147200
"363",363,39,1,10600,9540000
"364",364,39,5,10908,9817200
"365",365,39,6,45398,40858200
"366",366,39,8,1127,1014300
"367",367,39,10,240,216000
"368",368,39,14,2835,2551500
"369",369,39,16,35,31500
"370",370,39,17,2306,2075400
"371",371,39,18,5585,5026500
"372",372,40,1,950,855000
"373",373,40,5,19389,17450100
"374",374,40,6,4415,3973500
"375",375,40,8,1330,1197000
"376",376,40,10,203,182700
"377",377,40,14,1258,1132200
"378",378,40,15,28899,26009100
"379",379,40,16,2542,2287800
"380",380,40,17,5678,5110200
"381",381,40,18,14873,13385700
"382",382,41,1,11651,10485900
"383",383,41,5,14335,12901500
"384",384,41,6,47325,42592500
"385",385,41,8,359,323100
"386",386,41,10,132,118800
"387",387,41,14,1349,1214100
"388",388,41,16,183,164700
"389",389,41,18,3633,3269700
"390",390,42,1,127,114300
"391",391,42,5,18256,16430400
"392",392,42,6,12028,10825200
"393",393,42,8,332,298800
"394",394,42,10,145,130500
"395",395,42,14,288,259200
"396",396,42,15,45645,41080500
"397",397,42,16,271,243900
"398",398,42,17,2181,1962900
"399",399,42,18,442,397800
"400",400,43,1,4155,3739500
"401",401,43,5,19153,17237700
"402",402,43,6,41967,37770300
"403",403,43,8,272,244800
"404",404,43,10,23,20700
"405",405,43,14,602,541800
"406",406,43,16,23,20700
"407",407,43,17,577,519300
"408",408,43,18,12106,10895400
"409",409,44,1,3038,2734200
"410",410,44,5,25992,23392800
"411",411,44,6,7156,6440400
"412",412,44,8,6009,5408100
"413",413,44,10,2141,1926900
"414",414,44,14,408,367200
"415",415,44,15,27605,24844500
"416",416,44,16,3611,3249900
"417",417,44,17,3006,2705400
"418",418,44,18,499,449100
"419",419,45,1,3874,3486600
"420",420,45,5,18351,16515900
"421",421,45,6,34241,30816900
"422",422,45,8,2271,2043900
"423",423,45,10,16,14400
"424",424,45,14,3763,3386700
"425",425,45,15,232,208800
"426",426,45,16,609,548100
"427",427,45,17,1985,1786500
"428",428,45,18,13342,12007800
"429",429,46,1,9900,8910000
"430",430,46,5,44673,40205700
"431",431,46,6,16542,14887800
"432",432,46,8,213,191700
"433",433,46,10,364,327600
"434",434,46,14,757,681300
"435",435,46,15,489,440100
"436",436,46,16,376,338400
"437",437,46,17,5952,5356800
"438",438,46,18,593,533700
"439",439,47,1,1728,1555200
"440",440,47,5,21378,19240200
"441",441,47,6,39100,35190000
"442",442,47,8,607,546300
"443",443,47,10,364,327600
"444",444,47,14,1191,1071900
"445",445,47,16,335,301500
"446",446,47,17,1060,954000
"447",447,47,18,13190,11871000
"448",448,48,1,5055,4549500
"449",449,48,5,57045,51340500
"450",450,48,6,2736,2462400
"451",451,48,8,1531,1377900
"452",452,48,10,27,24300
"453",453,48,14,5556,5000400
"454",454,48,17,1923,1730700
"455",455,48,18,5784,5205600
"456",456,49,1,1648,1483200
"457",457,49,5,25912,23320800
"458",458,49,6,32354,29118600
"459",459,49,8,558,502200
"460",460,49,10,270,243000
"461",461,49,14,1158,1042200
"462",462,49,16,230,207000
"463",463,49,17,2483,2234700
"464",464,49,18,14236,12812400
"465",465,50,1,5984,5385600
"466",466,50,5,10520,9468000
"467",467,50,6,51676,46508400
"468",468,50,8,423,380700
"469",469,50,10,92,82800
"470",470,50,14,1041,936900
"471",471,50,16,69,62100
"472",472,50,17,3056,2750400
"473",473,50,18,6282,5653800
"474",474,51,1,3113,2801700
"475",475,51,5,22580,20322000
"476",476,51,6,29974,26976600
"477",477,51,8,3847,3462300
"478",478,51,10,363,326700
"479",479,51,14,4614,4152600
"480",480,51,15,302,271800
"481",481,51,16,972,874800
"482",482,51,17,3031,2727900
"483",483,51,18,10235,9211500
"484",484,52,1,5251,4725900
"485",485,52,5,5420,4878000
"486",486,52,6,31560,28404000
"487",487,52,8,574,516600
"488",488,52,10,66,59400
"489",489,52,14,377,339300
"490",490,52,15,13547,12192300
"491",491,52,16,193,173700
"492",492,52,17,3889,3500100
"493",493,52,18,18302,16471800
"494",494,53,1,3301,2970900
"495",495,53,5,26548,23893200
"496",496,53,6,35872,32284800
"497",497,53,8,706,635400
"498",498,53,10,678,610200
"499",499,53,14,1510,1359000
"500",500,53,15,1184,1065600
"501",501,53,16,990,891000
"502",502,53,17,1904,1713600
"503",503,53,18,6147,5532300
"504",504,54,1,2116,1904400
"505",505,54,5,24731,22257900
"506",506,54,6,38538,34684200
"507",507,54,8,222,199800
"508",508,54,14,602,541800
"509",509,54,16,12,10800
"510",510,54,17,571,513900
"511",511,54,18,12123,10910700
"512",512,55,1,598,538200
"513",513,55,5,27632,24868800
"514",514,55,6,32980,29682000
"515",515,55,8,306,275400
"516",516,55,10,24,21600
"517",517,55,14,654,588600
"518",518,55,15,35,31500
"519",519,55,16,16,14400
"520",520,55,17,1137,1023300
"521",521,55,18,15506,13955400
"522",522,56,1,4559,4103100
"523",523,56,5,20555,18499500
"524",524,56,6,33693,30323700
"525",525,56,8,1776,1598400
"526",526,56,10,1303,1172700
"527",527,56,14,1507,1356300
"528",528,56,15,8532,7678800
"529",529,56,16,850,765000
"530",530,56,17,2640,2376000
"531",531,56,18,3474,3126600
"532",532,57,1,2897,2607300
"533",533,57,5,26265,23638500
"534",534,57,6,30334,27300600
"535",535,57,8,2708,2437200
"536",536,57,10,661,594900
"537",537,57,14,3771,3393900
"538",538,57,15,165,148500
"539",539,57,16,1294,1164600
"540",540,57,17,2398,2158200
"541",541,57,18,8534,7680600
"542",542,58,1,1978,1780200
"543",543,58,5,14838,13354200
"544",544,58,6,9243,8318700
"545",545,58,8,16832,15148800
"546",546,58,10,8908,8017200
"547",547,58,14,1165,1048500
"548",548,58,15,2471,2223900
"549",549,58,16,21677,19509300
"550",550,58,17,1527,1374300
"551",551,58,18,139,125100
"552",552,59,1,25085,22576500
"553",553,59,5,21370,19233000
"554",554,59,6,5724,5151600
"555",555,59,8,1650,1485000
"556",556,59,10,328,295200
"557",557,59,14,9210,8289000
"558",558,59,15,24,21600
"559",559,59,16,41,36900
"560",560,59,17,4150,3735000
"561",561,59,18,12105,10894500
"562",562,60,1,21399,19259100
"563",563,60,5,27901,25110900
"564",564,60,6,3604,3243600
"565",565,60,8,1470,1323000
"566",566,60,10,137,123300
"567",567,60,14,6323,5690700
"568",568,60,16,45,40500
"569",569,60,17,2742,2467800
"570",570,60,18,16059,14453100
"571",571,61,1,9799,8819100
"572",572,61,5,42209,37988100
"573",573,61,6,5720,5148000
"574",574,61,8,216,194400
"575",575,61,10,196,176400
"576",576,61,14,9660,8694000
"577",577,61,15,98,88200
"578",578,61,17,3063,2756700
"579",579,61,18,8673,7805700
"580",580,62,1,4375,3937500
"581",581,62,5,20027,18024300
"582",582,62,6,44467,40020300
"583",583,62,8,362,325800
"584",584,62,10,77,69300
"585",585,62,14,481,432900
"586",586,62,16,110,99000
"587",587,62,17,888,799200
"588",588,62,18,8157,7341300
"589",589,63,1,267,240300
"590",590,63,5,8478,7630200
"591",591,63,6,893,803700
"592",592,63,8,6238,5614200
"593",593,63,10,1420,1278000
"594",594,63,14,263,236700
"595",595,63,15,56778,51100200
"596",596,63,16,2293,2063700
"597",597,63,17,2622,2359800
"598",598,63,18,336,302400
"599",599,64,1,3199,2879100
"600",600,64,5,26523,23870700
"601",601,64,6,40371,36333900
"602",602,64,8,452,406800
"603",603,64,10,71,63900
"604",604,64,14,1358,1222200
"605",605,64,15,162,145800
"606",606,64,16,239,215100
"607",607,64,17,2000,1800000
"608",608,64,18,4908,4417200
"609",609,65,1,3680,3312000
"610",610,65,5,21857,19671300
"611",611,65,6,39940,35946000
"612",612,65,8,276,248400
"613",613,65,10,23,20700
"614",614,65,14,626,563400
"615",615,65,16,31,27900
"616",616,65,17,641,576900
"617",617,65,18,11831,10647900
"618",618,66,1,2022,1819800
"619",619,66,5,24219,21797100
"620",620,66,6,38152,34336800
"621",621,66,8,210,189000
"622",622,66,10,31,27900
"623",623,66,14,593,533700
"624",624,66,16,62,55800
"625",625,66,17,587,528300
"626",626,66,18,13042,11737800
"627",627,67,1,2022,1819800
"628",628,67,5,24219,21797100
"629",629,67,6,38152,34336800
"630",630,67,8,210,189000
"631",631,67,10,31,27900
"632",632,67,14,593,533700
"633",633,67,16,62,55800
"634",634,67,17,587,528300
"635",635,67,18,13042,11737800
"636",636,68,1,5534,4980600
"637",637,68,5,12708,11437200
"638",638,68,6,44707,40236300
"639",639,68,8,515,463500
"640",640,68,10,955,859500
"641",641,68,14,1604,1443600
"642",642,68,15,72,64800
"643",643,68,16,1246,1121400
"644",644,68,17,5644,5079600
"645",645,68,18,6184,5565600
"646",646,69,1,2010,1809000
"647",647,69,5,24208,21787200
"648",648,69,6,38128,34315200
"649",649,69,8,211,189900
"650",650,69,10,19,17100
"651",651,69,14,604,543600
"652",652,69,16,62,55800
"653",653,69,17,588,529200
"654",654,69,18,13077,11769300
"655",655,70,1,4202,3781800
"656",656,70,5,23249,20924100
"657",657,70,6,42417,38175300
"658",658,70,8,633,569700
"659",659,70,10,113,101700
"660",660,70,14,2521,2268900
"661",661,70,16,140,126000
"662",662,70,17,595,535500
"663",663,70,18,5100,4590000
"664",664,71,1,3816,3434400
"665",665,71,5,19912,17920800
"666",666,71,6,43996,39596400
"667",667,71,8,369,332100
"668",668,71,10,15,13500
"669",669,71,14,491,441900
"670",670,71,16,59,53100
"671",671,71,17,848,763200
"672",672,71,18,9447,8502300
"673",673,72,1,5710,5139000
"674",674,72,5,48028,43225200
"675",675,72,6,16436,14792400
"676",676,72,8,1206,1085400
"677",677,72,10,347,312300
"678",678,72,14,486,437400
"679",679,72,15,4107,3696300
"680",680,72,16,30,27000
"681",681,72,17,3321,2988900
"682",682,72,18,208,187200
"683",683,73,1,4363,3926700
"684",684,73,5,19753,17777700
"685",685,73,6,44404,39963600
"686",686,73,8,375,337500
"687",687,73,10,74,66600
"688",688,73,14,479,431100
"689",689,73,16,110,99000
"690",690,73,17,891,801900
"691",691,73,18,8499,7649100
"692",692,74,1,1833,1649700
"693",693,74,5,25036,22532400
"694",694,74,6,37561,33804900
"695",695,74,8,263,236700
"696",696,74,14,639,575100
"697",697,74,16,12,10800
"698",698,74,17,681,612900
"699",699,74,18,12878,11590200
"700",700,75,1,11811,10629900
"701",701,75,5,14132,12718800
"702",702,75,6,47050,42345000
"703",703,75,8,488,439200
"704",704,75,10,134,120600
"705",705,75,14,1390,1251000
"706",706,75,16,284,255600
"707",707,75,18,3673,3305700
"708",708,76,1,1678,1510200
"709",709,76,5,37060,33354000
"710",710,76,6,30747,27672300
"711",711,76,8,143,128700
"712",712,76,14,244,219600
"713",713,76,16,27,24300
"714",714,76,17,583,524700
"715",715,76,18,8377,7539300
"716",716,77,1,7331,6597900
"717",717,77,5,18822,16939800
"718",718,77,6,42461,38214900
"719",719,77,8,316,284400
"720",720,77,10,49,44100
"721",721,77,14,581,522900
"722",722,77,16,423,380700
"723",723,77,17,586,527400
"724",724,77,18,8377,7539300
"725",725,78,1,3981,3582900
"726",726,78,5,19477,17529300
"727",727,78,6,41767,37590300
"728",728,78,8,242,217800
"729",729,78,10,23,20700
"730",730,78,14,617,555300
"731",731,78,16,23,20700
"732",732,78,17,665,598500
"733",733,78,18,12086,10877400
"734",734,79,1,3395,3055500
"735",735,79,5,26775,24097500
"736",736,79,6,41105,36994500
"737",737,79,8,371,333900
"738",738,79,10,78,70200
"739",739,79,14,848,763200
"740",740,79,16,72,64800
"741",741,79,17,746,671400
"742",742,79,18,5588,5029200
"743",743,80,1,1037,933300
"744",744,80,5,35735,32161500
"745",745,80,6,31247,28122300
"746",746,80,8,308,277200
"747",747,80,10,47,42300
"748",748,80,14,292,262800
"749",749,80,15,86,77400
"750",750,80,16,140,126000
"751",751,80,17,2099,1889100
"752",752,80,18,7840,7056000
"753",753,81,1,4835,4351500
"754",754,81,5,20400,18360000
"755",755,81,6,44500,40050000
"756",756,81,8,653,587700
"757",757,81,10,105,94500
"758",758,81,14,2540,2286000
"759",759,81,16,65,58500
"760",760,81,17,591,531900
"761",761,81,18,5280,4752000
"762",762,82,1,17913,16121700
"763",763,82,5,36617,32955300
"764",764,82,6,17699,15929100
"765",765,82,8,150,135000
"766",766,82,10,89,80100
"767",767,82,14,5715,5143500
"768",768,82,15,59,53100
"769",769,82,16,14,12600
"770",770,82,17,1073,965700
"771",771,82,18,325,292500
"772",772,83,1,5429,4886100
"773",773,83,5,14865,13378500
"774",774,83,6,44909,40418100
"775",775,83,8,346,311400
"776",776,83,14,1374,1236600
"777",777,83,16,8,7200
"778",778,83,17,104,93600
"779",779,83,18,11846,10661400
"780",780,84,1,9706,8735400
"781",781,84,5,42699,38429100
"782",782,84,6,5722,5149800
"783",783,84,8,228,205200
"784",784,84,10,234,210600
"785",785,84,14,9683,8714700
"786",786,84,15,98,88200
"787",787,84,17,3055,2749500
"788",788,84,18,8200,7380000
"789",789,85,1,5576,5018400
"790",790,85,5,13407,12066300
"791",791,85,6,45765,41188500
"792",792,85,8,300,270000
"793",793,85,14,1986,1787400
"794",794,85,16,23,20700
"795",795,85,18,11825,10642500
"796",796,86,1,6849,6164100
"797",797,86,5,13020,11718000
"798",798,86,6,26703,24032700
"799",799,86,8,1316,1184400
"800",800,86,10,245,220500
"801",801,86,14,1038,934200
"802",802,86,15,4251,3825900
"803",803,86,16,1220,1098000
"804",804,86,17,6512,5860800
"805",805,86,18,17586,15827400
"806",806,87,1,7957,7161300
"807",807,87,5,18065,16258500
"808",808,87,6,1484,1335600
"809",809,87,8,745,670500
"810",810,87,10,456,410400
"811",811,87,14,5948,5353200
"812",812,87,15,3649,3284100
"813",813,87,16,167,150300
"814",814,87,17,3803,3422700
"815",815,87,18,37530,33777000
"816",816,88,1,2570,2313000
"817",817,88,5,45504,40953600
"818",818,88,6,14611,13149900
"819",819,88,8,1175,1057500
"820",820,88,10,594,534600
"821",821,88,14,208,187200
"822",822,88,15,3232,2908800
"823",823,88,16,1126,1013400
"824",824,88,17,2937,2643300
"825",825,88,18,7518,6766200
"826",826,89,1,2554,2298600
"827",827,89,5,45505,40954500
"828",828,89,6,14461,13014900
"829",829,89,8,1187,1068300
"830",830,89,10,609,548100
"831",831,89,14,220,198000
"832",832,89,15,3403,3062700
"833",833,89,16,1138,1024200
"834",834,89,17,2969,2672100
"835",835,89,18,7427,6684300
"836",836,90,1,18102,16291800
"837",837,90,5,42792,38512800
"838",838,90,6,11443,10298700
"839",839,90,8,252,226800
"840",840,90,10,489,440100
"841",841,90,14,1425,1282500
"842",842,90,15,1650,1485000
"843",843,90,16,97,87300
"844",844,90,17,3595,3235500
"845",845,90,18,5,4500
"846",846,91,1,2073,1865700
"847",847,91,5,43824,39441600
"848",848,91,6,12357,11121300
"849",849,91,8,3330,2997000
"850",850,91,10,2502,2251800
"851",851,91,14,3809,3428100
"852",852,91,15,2725,2452500
"853",853,91,16,3845,3460500
"854",854,91,17,2769,2492100
"855",855,91,18,2073,1865700
"856",856,92,1,15275,13747500
"857",857,92,5,12688,11419200
"858",858,92,6,988,889200
"859",859,92,8,899,809100
"860",860,92,10,2249,2024100
"861",861,92,14,10022,9019800
"862",862,92,15,15375,13837500
"863",863,92,16,355,319500
"864",864,92,17,5725,5152500
"865",865,92,18,16230,14607000
"866",866,93,1,5471,4923900
"867",867,93,5,14875,13387500
"868",868,93,6,47047,42342300
"869",869,93,8,33,29700
"870",870,93,14,676,608400
"871",871,93,16,5,4500
"872",872,93,18,10885,9796500
"873",873,94,1,5637,5073300
"874",874,94,5,21088,18979200
"875",875,94,6,42754,38478600
"876",876,94,8,340,306000
"877",877,94,10,18,16200
"878",878,94,14,2495,2245500
"879",879,94,16,179,161100
"880",880,94,17,392,352800
"881",881,94,18,6060,5454000
"882",882,95,1,3779,3401100
"883",883,95,5,18590,16731000
"884",884,95,6,49386,44447400
"885",885,95,8,304,273600
"886",886,95,10,17,15300
"887",887,95,14,1100,990000
"888",888,95,16,5,4500
"889",889,95,17,3077,2769300
"890",890,95,18,2828,2545200
"891",891,96,1,2070,1863000
"892",892,96,5,24243,21818700
"893",893,96,6,38158,34342200
"894",894,96,8,230,207000
"895",895,96,10,45,40500
"896",896,96,14,556,500400
"897",897,96,16,62,55800
"898",898,96,17,586,527400
"899",899,96,18,12988,11689200
"900",900,97,1,2442,2197800
"901",901,97,5,45803,41222700
"902",902,97,6,15075,13567500
"903",903,97,8,1092,982800
"904",904,97,10,596,536400
"905",905,97,14,204,183600
"906",906,97,15,2834,2550600
"907",907,97,16,1034,930600
"908",908,97,17,2808,2527200
"909",909,97,18,7583,6824700
"910",910,98,1,4110,3699000
"911",911,98,5,15836,14252400
"912",912,98,6,32939,29645100
"913",913,98,8,449,404100
"914",914,98,10,63,56700
"915",915,98,14,238,214200
"916",916,98,16,386,347400
