OID_,OBJECTID_1,Value,Count,Area
41,5,5,17648.000000000000000,15883200.000000000000000
42,5,6,687.000000000000000,618300.000000000000000
43,5,8,683.000000000000000,614700.000000000000000
44,5,10,120.000000000000000,108000.000000000000000
45,5,14,3933.000000000000000,3539700.000000000000000
46,5,15,9290.000000000000000,8361000.000000000000000
47,5,16,77.000000000000000,69300.000000000000000
48,5,17,17421.000000000000000,15678900.000000000000000
49,5,18,13477.000000000000000,12129300.000000000000000
50,6,1,12718.000000000000000,11446200.000000000000000
51,6,5,27060.000000000000000,24354000.000000000000000
52,6,6,15500.000000000000000,13950000.000000000000000
53,6,8,134.000000000000000,120600.000000000000000
54,6,10,113.000000000000000,101700.000000000000000
55,6,14,848.000000000000000,763200.000000000000000
56,6,15,4605.000000000000000,4144500.000000000000000
57,6,16,10.000000000000000,9000.000000000000000
58,6,17,2616.000000000000000,2354400.000000000000000
59,6,18,34.000000000000000,30600.000000000000000
60,7,1,2334.000000000000000,2100600.000000000000000
61,7,5,27821.000000000000000,25038900.000000000000000
62,7,6,10973.000000000000000,9875700.000000000000000
63,7,8,1497.000000000000000,1347300.000000000000000
64,7,10,253.000000000000000,227700.000000000000000
65,7,14,1886.000000000000000,1697400.000000000000000
66,7,15,108.000000000000000,97200.000000000000000
67,7,16,597.000000000000000,537300.000000000000000
68,7,17,2114.000000000000000,1902600.000000000000000
69,7,18,16084.000000000000000,14475600.000000000000000
70,8,1,4374.000000000000000,3936600.000000000000000
71,8,5,16917.000000000000000,15225300.000000000000000
72,8,6,27114.000000000000000,24402600.000000000000000
73,8,8,472.000000000000000,424800.000000000000000
74,8,10,58.000000000000000,52200.000000000000000
75,8,14,136.000000000000000,122400.000000000000000
76,8,16,458.000000000000000,412200.000000000000000
77,8,17,4872.000000000000000,4384800.000000000000000
78,8,18,9242.000000000000000,8317800.000000000000000
79,9,1,987.000000000000000,888300.000000000000000
80,9,5,25019.000000000000000,22517100.000000000000000
81,9,6,26852.000000000000000,24166800.000000000000000
82,9,8,228.000000000000000,205200.000000000000000
83,9,10,200.000000000000000,180000.000000000000000
84,9,14,178.000000000000000,160200.000000000000000
85,9,16,241.000000000000000,216900.000000000000000
86,9,17,2418.000000000000000,2176200.000000000000000
87,9,18,7514.000000000000000,6762600.000000000000000
88,10,1,13901.000000000000000,12510900.000000000000000
89,10,5,22048.000000000000000,19843200.000000000000000
